lat,lng,dir,city,D1,D2,M
42.370631,-71.0323508943,1,boston,#bfd3e8,#c4a191,#6b6e69
42.370631,-71.0323508943,2,boston,#798695,#86989b,#676c67
42.370631,-71.0323508943,3,boston,#edeae4,#d3ceba,#bbaf97
42.370631,-71.0343806136,0,boston,#e1d8c9,#e5e9ec,#7d5d53
42.370631,-71.0343806136,1,boston,#d5e5f4,#d1dbe7,#513a36
42.370631,-71.0343806136,2,boston,#e5e5eb,#ced0d4,#5d423c
42.370631,-71.0343806136,3,boston,#66251c,#f6f9fb,#856255
42.370631,-71.0364103329,0,boston,#e3e5df,#775543,#775543
42.370631,-71.0364103329,1,boston,#2c1b08,#8b8f58,#362d23
42.370631,-71.0364103329,2,boston,#d0d787,#dfdfe1,#b5b7b8
42.370631,-71.0364103329,3,boston,#4f2c18,#e8f0ed,#765341
42.370631,-71.0384400523,0,boston,#c48570,#af7158,#696861
42.370631,-71.0384400523,1,boston,#2083ac,#12527d,#986a55
42.370631,-71.0384400523,2,boston,#96d9f3,#236a8b,#94634e
42.370631,-71.0384400523,3,boston,#f3f0e7,#dcdada,#4d4d48
42.370631,-71.0404697716,0,boston,#bf7372,#e3d2c4,#e1e1de
42.370631,-71.0404697716,1,boston,#67252a,#e0e2e2,#76756f
42.370631,-71.0404697716,2,boston,#385568,#a4b0bb,#536a79
42.370631,-71.0404697716,3,boston,#cac8ba,#ab9f8d,#808484
42.370631,-71.056707526,0,boston,#a0642e,#d0b469,#e3e0dd
42.370631,-71.056707526,1,boston,#cfb668,#fdf9c8,#635a4c
42.370631,-71.056707526,2,boston,#eceac0,#604d1c,#c6c1bb
42.370631,-71.056707526,3,boston,#db994b,#deae5c,#e1ddd7
42.370631,-71.0607669646,0,boston,#eff0eb,#c0b19f,#7a5a4a
42.370631,-71.0607669646,1,boston,#3a5621,#c2b0a2,#8e918a
42.370631,-71.0607669646,2,boston,#876354,#99806c,#42423d
42.370631,-71.0607669646,3,boston,#f6f9f6,#dfdfdd,#454641
42.370631,-71.0627966839,0,boston,#562614,#25120b,#c1bfb8
42.370631,-71.0627966839,1,boston,#5c2d18,#441d12,#747877
42.370631,-71.0627966839,2,boston,#2a2c15,#a2a4a3,#747776
42.370631,-71.0627966839,3,boston,#d2d5d5,#868989,#6e7171
42.370631,-71.0648264032,0,boston,#a19587,#a39b90,#a39b90
42.370631,-71.0648264032,1,boston,#b6b0a5,#ada398,#9d9385
42.370631,-71.0648264032,2,boston,#a69d94,#b1b1b3,#b1b1b3
42.370631,-71.0648264032,3,boston,#919ea6,#a9b1b1,#a9b1b1
42.370631,-71.0668561225,0,boston,#466776,#9aa4ac,#75766d
42.370631,-71.0668561225,1,boston,#505b2f,#babec0,#78766b
42.370631,-71.0668561225,2,boston,#a9adad,#969794,#575d58
42.370631,-71.0668561225,3,boston,#362d15,#adb3b9,#97958e
42.370631,-71.0688858418,0,boston,#86744e,#d0bfb8,#989c9d
42.370631,-71.0688858418,1,boston,#dedfde,#b7b6b4,#b7b6b4
42.370631,-71.0688858418,2,boston,#fbfbff,#eceeec,#7a7e80
42.370631,-71.0688858418,3,boston,#f2f3f1,#796a44,#9a9fa1
42.370631,-71.0709155611,0,boston,#4f873c,#f9f3f3,#dbdbda
42.370631,-71.0709155611,1,boston,#edebff,#e8ede8,#6a6a62
42.370631,-71.0709155611,2,boston,#c2c8c2,#899a9f,#504942
42.370631,-71.0709155611,3,boston,#fffffd,#eaebe7,#4f4941
42.370631,-71.0729452804,0,boston,#fffcf9,#bdc4d9,#8b8678
42.370631,-71.0729452804,1,boston,#8fbc73,#684e27,#d5d7d6
42.370631,-71.0729452804,2,boston,#634a23,#f4f6f6,#575d5b
42.370631,-71.0729452804,3,boston,#e5e6e7,#58382c,#88887e
42.370631,-71.0749749997,0,boston,#566624,#919860,#9ea2a9
42.370631,-71.0749749997,1,boston,#495f14,#6b7640,#afb2b0
42.370631,-71.0749749997,2,boston,#94a7b9,#3e5068,#b1aca6
42.370631,-71.0749749997,3,boston,#eaeef1,#bdbdc0,#bdbdc0
42.370631,-71.077004719,0,boston,#dbdbcc,#bda89e,#a3a69c
42.370631,-71.077004719,1,boston,#895c13,#d9e1e0,#4d3d34
42.370631,-71.077004719,2,boston,#b9636e,#975054,#4a3e38
42.370631,-71.077004719,3,boston,#9c3f46,#883e38,#77594a
42.370631,-71.0790344383,0,boston,#6b4a20,#9c6f59,#9c6f59
42.370631,-71.0790344383,1,boston,#70858c,#48606a,#66574d
42.370631,-71.0790344383,2,boston,#f9fbf9,#eaeeeb,#593e37
42.370631,-71.0790344383,3,boston,#9c7263,#e0e3e1,#9c7263
42.370631,-71.0810641576,0,boston,#9d7b6f,#e2e0e2,#929b9e
42.370631,-71.0810641576,1,boston,#eaedeb,#dfe0df,#81868d
42.370631,-71.0810641576,2,boston,#dee5ed,#ddcac8,#898c8e
42.370631,-71.0810641576,3,boston,#e1e4e1,#b09c8d,#e1e4e1
42.370631,-71.0830938769,0,boston,#edeeef,#d2d2d1,#edeeef
42.370631,-71.0830938769,1,boston,#f0f1eb,#c9c9dc,#5a5c5f
42.370631,-71.0830938769,2,boston,#4b1622,#e3e5e7,#555c60
42.370631,-71.0830938769,3,boston,#eeeeef,#d8dada,#eeeeef
42.370631,-71.0851235962,0,boston,#a53828,#76171e,#878984
42.370631,-71.0851235962,1,boston,#eef2f1,#511c1e,#7c7f83
42.370631,-71.0851235962,2,boston,#b1917d,#937664,#cfd2ce
42.370631,-71.0851235962,3,boston,#ff9d90,#df8582,#9a988b
42.370631,-71.0871533155,0,boston,#e6e9e5,#5c312b,#e6e9e5
42.370631,-71.0871533155,1,boston,#e2e5e1,#ced2cd,#e2e5e1
42.370631,-71.0871533155,2,boston,#832127,#631418,#d8d7d8
42.370631,-71.0871533155,3,boston,#f3f4f5,#e2e2e2,#8a8782
42.370631,-71.0891830348,0,boston,#9b6b4a,#8d6143,#cbc4b9
42.370631,-71.0891830348,1,boston,,,
42.370631,-71.0891830348,2,boston,#eceeec,#dddedb,#c3bcb3
42.370631,-71.0891830348,3,boston,#ba7b5d,#8f5c3b,#bdb6ab
42.370631,-71.0912127541,0,boston,#c5a374,#b89468,#707265
42.370631,-71.0912127541,1,boston,#e1e5eb,#d8dcde,#545755
42.370631,-71.0912127541,2,boston,#8da8bd,#f1f0e7,#69727b
42.370631,-71.0912127541,3,boston,,,
42.370631,-71.0932424734,0,boston,#b5a17d,#eee5db,#8d9496
42.370631,-71.0932424734,1,boston,#091127,#b2bec9,#464246
42.370631,-71.0932424734,2,boston,#974f59,#edf1f0,#4d585c
42.370631,-71.0932424734,3,boston,#ede0c0,#f5e7d7,#f5e7d7
42.370631,-71.0952721927,0,boston,#476990,#dfe2e6,#6b7788
42.370631,-71.0952721927,1,boston,#e4e4e5,#c3c4c1,#e4e4e5
42.370631,-71.0952721927,2,boston,#97ae74,#d3d7da,#707678
42.370631,-71.0952721927,3,boston,#f7f9f9,#dbdee3,#707f8e
42.370631,-71.097301912,0,boston,#d0c6b8,#74603d,#4f4132
42.370631,-71.097301912,1,boston,#c9b195,#d9c9af,#887e6c
42.370631,-71.097301912,2,boston,#9f7241,#68401a,#5a5949
42.370631,-71.097301912,3,boston,#e3e5e2,#755f45,#535648
42.370631,-71.0993316314,0,boston,#40220f,#f0f4f3,#8a8e8a
42.370631,-71.0993316314,1,boston,#6a5524,#ffffff,#857f71
42.370631,-71.0993316314,2,boston,#f0eff3,#d7dadc,#7e7c76
42.370631,-71.0993316314,3,boston,#eff2f8,#99726d,#353432
42.370631,-71.1013613507,0,boston,#f7f6ee,#ffffff,#b9a09c
42.370631,-71.1013613507,1,boston,#e8d6b7,#dcc0a7,#8a7e66
42.370631,-71.1013613507,2,boston,#fefcf1,#f5f8ff,#837c6e
42.370631,-71.1013613507,3,boston,#fff3e4,#e2d7c5,#5e6970
42.370631,-71.10339107,0,boston,#cdd4e4,#7b753e,#775953
42.370631,-71.10339107,1,boston,#f8fef8,#bfa5aa,#4a4c47
42.370631,-71.10339107,2,boston,#303308,#ebebec,#ebebec
42.370631,-71.10339107,3,boston,#ffe6dd,#a26784,#5a534f
42.370631,-71.1054207893,0,boston,#90a569,#728746,#7e7971
42.370631,-71.1054207893,1,boston,#f3f7ff,#e5e6ee,#75797f
42.370631,-71.1054207893,2,boston,,,
42.370631,-71.1054207893,3,boston,#c7a289,#5c6c39,#412b2a
42.370631,-71.1074505086,0,boston,#9f8463,#604327,#6d5e4f
42.370631,-71.1074505086,1,boston,#d9dbe9,#e6eaed,#707475
42.370631,-71.1074505086,2,boston,#e2e3e7,#caccce,#656866
42.370631,-71.1074505086,3,boston,#e3e7e7,#d5d8d6,#c3c6c5
42.370631,-71.1094802279,0,boston,#74bda3,#9a4f51,#c1c1ba
42.370631,-71.1094802279,1,boston,#e5e8ed,#0b222c,#7a8589
42.370631,-71.1094802279,2,boston,#fcfcfc,#9c7c62,#75796d
42.370631,-71.1094802279,3,boston,#fffff6,#e1d4cb,#787e6b
42.370631,-71.1115099472,0,boston,#a6aaa8,#8e9191,#8e9191
42.370631,-71.1115099472,1,boston,#e2e3eb,#c2cab8,#767583
42.370631,-71.1115099472,2,boston,#e1e2e5,#d7dadc,#645758
42.370631,-71.1115099472,3,boston,#ebedef,#8d9c6e,#606360
42.370631,-71.1135396665,0,boston,#f4f0e5,#dfe2ea,#84735d
42.370631,-71.1135396665,1,boston,#fffaf3,#e8eae3,#c6c2b3
42.370631,-71.1135396665,2,boston,#130c04,#c7cacc,#767266
42.370631,-71.1135396665,3,boston,#8c6738,#7b5a2d,#605e55
42.370631,-71.1155693858,0,boston,#1f1903,#ffffff,#847a7f
42.370631,-71.1155693858,1,boston,#075224,#012908,#5e6565
42.370631,-71.1155693858,2,boston,#f0f6f0,#e8f0e5,#646765
42.370631,-71.1155693858,3,boston,#c3cc97,#8a5a46,#f1f2ed
42.370631,-71.1175991051,0,boston,#faf8ec,#e8e1d8,#4a3c34
42.370631,-71.1175991051,1,boston,#1d96db,#b8262f,#958576
42.370631,-71.1175991051,2,boston,#f6f5ec,#eaece5,#887866
42.370631,-71.1175991051,3,boston,#4d8936,#3a5f33,#4c3e38
42.370631,-71.1196288244,0,boston,,,
42.370631,-71.1196288244,1,boston,#ce2b41,#bc3546,#373035
42.370631,-71.1196288244,2,boston,#d9b39f,#bf987c,#3f3c3f
42.370631,-71.1196288244,3,boston,#b5cadc,#c6a99a,#c6a99a
42.370631,-71.1216585437,0,boston,#c89b98,#ba8989,#beb1b8
42.370631,-71.1216585437,1,boston,#d9d69e,#eff4cf,#554142
42.370631,-71.1216585437,2,boston,#e0ebeb,#e4d9e6,#523f41
42.370631,-71.1216585437,3,boston,#e2b2b0,#460f15,#c59999
42.370631,-71.123688263,0,boston,,,
42.370631,-71.123688263,1,boston,,,
42.370631,-71.123688263,2,boston,,,
42.370631,-71.123688263,3,boston,#e9e3cf,#c6bb98,#464943
42.370631,-71.1297774209,0,boston,,,
42.370631,-71.1297774209,1,boston,,,
42.370631,-71.1297774209,2,boston,#947c62,#90785e,#947c62
42.370631,-71.1297774209,3,boston,#8a7b54,#7d7150,#9d9d9d
42.370631,-71.1318071402,0,boston,#73512a,#654228,#60625f
42.370631,-71.1318071402,1,boston,#e8e5df,#d2d0c9,#7e7e7a
42.370631,-71.1318071402,2,boston,,,
42.370631,-71.1318071402,3,boston,,,
42.370631,-71.1338368595,0,boston,#d09288,#bba881,#c3c2b4
42.370631,-71.1338368595,1,boston,,,
42.370631,-71.1338368595,2,boston,,,
42.370631,-71.1338368595,3,boston,,,
42.370631,-71.1399260174,0,boston,#d9d8d5,#cfd1d1,#d9d8d5
42.370631,-71.1399260174,1,boston,#473020,#cdcdcb,#cdcdcb
42.370631,-71.1399260174,2,boston,#0d0f00,#c6c7c2,#a3a6aa
42.370631,-71.1399260174,3,boston,#dbdbd9,#bbc9c5,#c9c9c7
42.370631,-71.1460151753,0,boston,,,
42.370631,-71.1460151753,1,boston,#c6c7c9,#4c4532,#3d3a35
42.370631,-71.1460151753,2,boston,#3a392a,#4d4041,#352f2f
42.370631,-71.1460151753,3,boston,#0f120a,#584f54,#34292a
42.370631,-71.1500746139,0,boston,#484d2d,#6e6a51,#6e6a51
42.370631,-71.1500746139,1,boston,,,
42.370631,-71.1500746139,2,boston,,,
42.370631,-71.1500746139,3,boston,,,
42.370631,-71.1541340525,0,boston,#dad7d1,#cbc7bb,#716255
42.370631,-71.1541340525,1,boston,,,
42.370631,-71.1541340525,2,boston,#e3e4e7,#cbcdcd,#434640
42.370631,-71.1541340525,3,boston,#584f17,#3c2f0b,#4a4d4a
42.370631,-71.1561637718,0,boston,#d3dce7,#ddd7c7,#999999
42.370631,-71.1561637718,1,boston,#c4a990,#f8fbff,#e8e7e4
42.370631,-71.1561637718,2,boston,#7e6349,#d4d8d5,#d4d8d5
42.370631,-71.1561637718,3,boston,#abb7c6,#d7dbda,#d7dbda
42.370631,-71.1581934911,0,boston,#ac816b,#b78f7b,#e2e1de
42.370631,-71.1581934911,1,boston,#712223,#6a281f,#93a0af
42.370631,-71.1581934911,2,boston,#443111,#ede7e2,#c8cccd
42.370631,-71.1581934911,3,boston,#f7dfd8,#ae826d,#c6cbcb
42.372131,-71.0282914557,0,boston,#b27e59,#240600,#57503a
42.372131,-71.0282914557,1,boston,#b07e58,#f3dfd0,#37342f
42.372131,-71.0282914557,2,boston,#fbfdfd,#9e8c63,#8d7a5e
42.372131,-71.0282914557,3,boston,#f8ecd1,#e5d7b2,#5e5640
42.372131,-71.0323508943,0,boston,,,
42.372131,-71.0323508943,1,boston,,,
42.372131,-71.0323508943,2,boston,#886757,#4a5224,#3b3f41
42.372131,-71.0323508943,3,boston,#dfe4e8,#c6c8c7,#c6c8c7
42.372131,-71.0343806136,0,boston,#88a9b6,#9cadbb,#c0c0bd
42.372131,-71.0343806136,1,boston,#1a8caf,#68aec9,#c7c7c8
42.372131,-71.0343806136,2,boston,#c4c498,#a3a876,#6e716c
42.372131,-71.0343806136,3,boston,#95a35d,#b9b494,#d9dbdb
42.372131,-71.0364103329,0,boston,#b1bed0,#a98877,#44281f
42.372131,-71.0364103329,1,boston,#ede8e7,#8596af,#806252
42.372131,-71.0364103329,2,boston,#f5f2e9,#a6877a,#6e7467
42.372131,-71.0364103329,3,boston,#d3d5d2,#c9cac5,#42271e
42.372131,-71.0384400523,0,boston,#f6f2f3,#e5eeeb,#5a463d
42.372131,-71.0384400523,1,boston,#b95154,#d1a08e,#58473f
42.372131,-71.0384400523,2,boston,#a85250,#627b42,#d7d2cb
42.372131,-71.0384400523,3,boston,#886757,#d6d8d6,#d6d8d6
42.372131,-71.0424994909,0,boston,#9e653d,#98acd2,#9e653d
42.372131,-71.0424994909,1,boston,#a01e13,#651d03,#b18f74
42.372131,-71.0424994909,2,boston,#92090f,#b62e28,#a5866f
42.372131,-71.0424994909,3,boston,#d78020,#bd8a3b,#a3856e
42.372131,-71.056707526,0,boston,#f3c9a9,#f8e0c8,#ebedee
42.372131,-71.056707526,1,boston,#95c0eb,#6b99cc,#69727d
42.372131,-71.056707526,2,boston,#ffffff,#f8f2f6,#6f7d88
42.372131,-71.056707526,3,boston,#edc29e,#f5e3d1,#f5e3d1
42.372131,-71.0587372453,0,boston,#b7ab7f,#f4f8f1,#6d4f40
42.372131,-71.0587372453,1,boston,#fffffd,#c8b29e,#9a7562
42.372131,-71.0587372453,2,boston,#312a18,#403a28,#444849
42.372131,-71.0587372453,3,boston,#101002,#b6c4cd,#6a5040
42.372131,-71.0607669646,0,boston,#b46014,#ac6d21,#25272e
42.372131,-71.0607669646,1,boston,#f8ca1a,#e29105,#5d553d
42.372131,-71.0607669646,2,boston,#eda102,#975800,#23222d
42.372131,-71.0607669646,3,boston,#9a511c,#805115,#27242c
42.372131,-71.0627966839,0,boston,#92a3c8,#c9b7a7,#c9b7a7
42.372131,-71.0627966839,1,boston,#f2f5f4,#cddada,#68615b
42.372131,-71.0627966839,2,boston,#7b8db0,#73849e,#b4bebe
42.372131,-71.0627966839,3,boston,#6c89a8,#8ea3b7,#5f595a
42.372131,-71.0648264032,0,boston,,,
42.372131,-71.0648264032,1,boston,#0b403b,#eff6fb,#e1e6ef
42.372131,-71.0648264032,2,boston,#f9fcfe,#d3d6e0,#b3a79e
42.372131,-71.0648264032,3,boston,#141700,#93acc2,#535155
42.372131,-71.0668561225,0,boston,#b7b1a9,#a7a297,#938c7f
42.372131,-71.0668561225,1,boston,#9d7271,#948274,#8d897d
42.372131,-71.0668561225,2,boston,#6e5431,#504125,#a4a6a5
42.372131,-71.0668561225,3,boston,#694827,#d0c4ad,#a8abaa
42.372131,-71.0688858418,0,boston,#c5d2dd,#2e200c,#4b4a3f
42.372131,-71.0688858418,1,boston,#5e3d0c,#8b582b,#464840
42.372131,-71.0688858418,2,boston,#183849,#121906,#3c494a
42.372131,-71.0688858418,3,boston,#bdc2c2,#b2b7b5,#4f4e45
42.372131,-71.0709155611,0,boston,#78909f,#c1c1b9,#c2c1be
42.372131,-71.0709155611,1,boston,#b0a591,#b0bac0,#333835
42.372131,-71.0709155611,2,boston,#f8f6f5,#eceaea,#575852
42.372131,-71.0709155611,3,boston,#fefdfb,#e8e7e5,#808785
42.372131,-71.0790344383,0,boston,#9b4727,#b97149,#9b4727
42.372131,-71.0790344383,1,boston,#d78f69,#eeb58d,#974627
42.372131,-71.0790344383,2,boston,#c9cdcb,#3f2921,#595b59
42.372131,-71.0790344383,3,boston,#fde3c2,#f0d0ac,#61605c
42.372131,-71.0810641576,0,boston,#f0f1ed,#3d4d1b,#5c5954
42.372131,-71.0810641576,1,boston,#eaeaf1,#c0b9c5,#6b6b62
42.372131,-71.0810641576,2,boston,#f7fafe,#e3e7e8,#3f4742
42.372131,-71.0810641576,3,boston,#e0e1de,#cfcfcd,#575651
42.372131,-71.0830938769,0,boston,#d6d8d7,#cccfd2,#60635f
42.372131,-71.0830938769,1,boston,#e2e3e1,#c3c6c4,#c3c6c4
42.372131,-71.0830938769,2,boston,#bf5061,#e3f4e9,#737e7d
42.372131,-71.0830938769,3,boston,#973b48,#aa5258,#838b8a
42.372131,-71.0851235962,0,boston,#b98f81,#9e896a,#dbdbd8
42.372131,-71.0851235962,1,boston,#e7ebeb,#bec9d3,#685d4b
42.372131,-71.0851235962,2,boston,#fdfeff,#b8988a,#97958a
42.372131,-71.0851235962,3,boston,#bf9a8d,#8199b4,#dfdfdc
42.372131,-71.0871533155,0,boston,#76e1ae,#886325,#afa66f
42.372131,-71.0871533155,1,boston,#122c7f,#8d2528,#88877d
42.372131,-71.0871533155,2,boston,#fb8395,#7c5c07,#90938d
42.372131,-71.0871533155,3,boston,#977923,#aa913e,#8f9089
42.372131,-71.0891830348,0,boston,#a54438,#efe5d5,#896044
42.372131,-71.0891830348,1,boston,#d89688,#9a5d4a,#604d3d
42.372131,-71.0891830348,2,boston,#40341b,#cbcbcd,#595d56
42.372131,-71.0891830348,3,boston,#f2efe8,#d0c8b5,#4f4c41
42.372131,-71.0912127541,0,boston,#4aad86,#2b855b,#695d51
42.372131,-71.0912127541,1,boston,#423008,#3b4d89,#7d786f
42.372131,-71.0912127541,2,boston,#90682f,#7f5c28,#92949e
42.372131,-71.0912127541,3,boston,#bc9b7e,#a48367,#bc9b7e
42.372131,-71.0932424734,0,boston,#621b1f,#d5cfb5,#737169
42.372131,-71.0932424734,1,boston,#d7ccb6,#f5f5f4,#6a6f6c
42.372131,-71.0932424734,2,boston,#feedde,#f3f7f8,#817570
42.372131,-71.0932424734,3,boston,#cca389,#fce9db,#918782
42.372131,-71.0952721927,0,boston,#e2e3e2,#d2d2d0,#b1b0ad
42.372131,-71.0952721927,1,boston,#dfdfdf,#c8caca,#dfdfdf
42.372131,-71.0952721927,2,boston,#9b7a33,#7d5f3e,#c9cbcd
42.372131,-71.0952721927,3,boston,#8c5c08,#e7e8e5,#827d71
42.372131,-71.097301912,0,boston,#e1e1e0,#d5d5d3,#868580
42.372131,-71.097301912,1,boston,#ccbaac,#9faf82,#5e4132
42.372131,-71.097301912,2,boston,#eceef3,#dddde2,#463c37
42.372131,-71.097301912,3,boston,#edece9,#d6d6d5,#c6c8c7
42.372131,-71.0993316314,0,boston,#021308,#e0e2e4,#939c94
42.372131,-71.0993316314,1,boston,#35637c,#aa8d75,#8f9690
42.372131,-71.0993316314,2,boston,#30638d,#e8e9f0,#7a776f
42.372131,-71.0993316314,3,boston,#9d8364,#60302a,#8d8a81
42.372131,-71.1013613507,0,boston,#202b00,#eff2f7,#4c515d
42.372131,-71.1013613507,1,boston,#d8caaf,#948766,#636c6a
42.372131,-71.1013613507,2,boston,#bda574,#8d743c,#53554e
42.372131,-71.1013613507,3,boston,#f5f6f7,#a77677,#f5f6f7
42.372131,-71.10339107,0,boston,#dacdd9,#e0e0de,#4f4744
42.372131,-71.10339107,1,boston,#d6d9d8,#b3b4b3,#d6d9d8
42.372131,-71.10339107,2,boston,#f0f1f3,#dadede,#cbcece
42.372131,-71.10339107,3,boston,#eef0f0,#bebfce,#5d5a54
42.372131,-71.1054207893,0,boston,#8da1bd,#abbbcd,#5a6367
42.372131,-71.1054207893,1,boston,#1c2a06,#d6d8e0,#484a48
42.372131,-71.1054207893,2,boston,#e7eaeb,#d6dad8,#979e9a
42.372131,-71.1054207893,3,boston,#f7fbfc,#e0e4e3,#abb1b3
42.372131,-71.1074505086,0,boston,#7993b0,#ac8d78,#ac8d78
42.372131,-71.1074505086,1,boston,#a8915f,#a4715d,#b69684
42.372131,-71.1074505086,2,boston,#d4d0d6,#c7bfb8,#756e65
42.372131,-71.1074505086,3,boston,#92a1b5,#adb5c5,#7e7c7f
42.372131,-71.1094802279,0,boston,#b78f8c,#cbd6d9,#373a30
42.372131,-71.1094802279,1,boston,#a97775,#c6cdd4,#aaaeb8
42.372131,-71.1094802279,2,boston,,,
42.372131,-71.1094802279,3,boston,#b5c7d6,#e2e6eb,#535e6b
42.372131,-71.1115099472,0,boston,#cccdc4,#9f997d,#897460
42.372131,-71.1115099472,1,boston,#e8eee8,#829da9,#504535
42.372131,-71.1115099472,2,boston,#f9fef9,#e4e6ea,#606353
42.372131,-71.1115099472,3,boston,#a25b61,#d3b7a4,#8f6c59
42.372131,-71.1135396665,0,boston,#eae5cf,#fcffff,#796452
42.372131,-71.1135396665,1,boston,#f1f8e5,#eef0fb,#6b675f
42.372131,-71.1135396665,2,boston,#f3faf8,#eef2f0,#64645c
42.372131,-71.1135396665,3,boston,#849961,#e6e5e1,#766153
42.372131,-71.1155693858,0,boston,#997469,#d9d3ce,#836154
42.372131,-71.1155693858,1,boston,#c8b48b,#efeada,#b99c8e
42.372131,-71.1155693858,2,boston,#d1bea2,#f9f4f0,#503028
42.372131,-71.1155693858,3,boston,#a69066,#f9fcfd,#603d32
42.372131,-71.1175991051,0,boston,#dcf3fd,#c9e6ee,#5a5350
42.372131,-71.1175991051,1,boston,#e5e7ea,#7b604d,#524336
42.372131,-71.1175991051,2,boston,#e5eff5,#bcad98,#645d5f
42.372131,-71.1175991051,3,boston,#d5e8f1,#acbfc5,#898d88
42.372131,-71.1196288244,0,boston,#869b4f,#96b5c8,#91887e
42.372131,-71.1196288244,1,boston,#cbd9e2,#5a8391,#5f6869
42.372131,-71.1196288244,2,boston,#000812,#e3c9c5,#89876f
42.372131,-71.1196288244,3,boston,#f5f8f7,#c6ceca,#94867c
42.372131,-71.1216585437,0,boston,#31567e,#756332,#9a8e7f
42.372131,-71.1216585437,1,boston,#0e66a3,#052e59,#898a8a
42.372131,-71.1216585437,2,boston,#a9bbc2,#d4d8d7,#4c433f
42.372131,-71.1216585437,3,boston,#e8ede9,#e0ddd7,#806158
42.372131,-71.123688263,0,boston,#d5aea3,#84673e,#ac8673
42.372131,-71.123688263,1,boston,#cdae63,#987e41,#644a3e
42.372131,-71.123688263,2,boston,#d3d6d7,#b7bcb8,#645f5c
42.372131,-71.123688263,3,boston,#b28474,#57341c,#58564c
42.372131,-71.1257179823,0,boston,#f5f5f1,#e2e3d5,#f5f5f1
42.372131,-71.1257179823,1,boston,#88a7c6,#b9b48c,#c3bebc
42.372131,-71.1257179823,2,boston,#5880b5,#99b5d6,#99b5d6
42.372131,-71.1257179823,3,boston,#608abe,#6e93c1,#90aac3
42.372131,-71.1277477016,0,boston,,,
42.372131,-71.1277477016,1,boston,,,
42.372131,-71.1277477016,2,boston,#e1e6df,#153042,#525357
42.372131,-71.1277477016,3,boston,,,
42.372131,-71.1297774209,0,boston,,,
42.372131,-71.1297774209,1,boston,,,
42.372131,-71.1297774209,2,boston,#f8f7fb,#eff0f1,#93806b
42.372131,-71.1297774209,3,boston,#786225,#ac9b5e,#8e887d
42.372131,-71.1318071402,0,boston,,,
42.372131,-71.1318071402,1,boston,,,
42.372131,-71.1318071402,2,boston,#1d2306,#c3cbce,#c3cbce
42.372131,-71.1318071402,3,boston,#c9b099,#322c0a,#a9b7c0
42.372131,-71.1338368595,0,boston,#e1b297,#cabe90,#b6c0c2
42.372131,-71.1338368595,1,boston,#2e7daf,#20628f,#acabaf
42.372131,-71.1338368595,2,boston,#80a2c9,#244762,#b0b1ba
42.372131,-71.1338368595,3,boston,#f0ecdb,#b7ab7f,#aab1b6
42.372131,-71.1378962981,0,boston,#edd4e2,#fcf6f9,#3c475e
42.372131,-71.1378962981,1,boston,#ececf6,#fbf9fc,#8c8694
42.372131,-71.1378962981,2,boston,#ebeccc,#f6f7e4,#86817b
42.372131,-71.1378962981,3,boston,#eef0c9,#485319,#86817b
42.372131,-71.1399260174,0,boston,#e4b997,#cca575,#decfc8
42.372131,-71.1399260174,1,boston,#24657d,#18474f,#b5b7b7
42.372131,-71.1399260174,2,boston,#f8f7f2,#9293a7,#9293a7
42.372131,-71.1399260174,3,boston,#e2d9d2,#ae9086,#e2d9d2
42.372131,-71.1480448946,0,boston,#3d2f2b,#4f413e,#272422
42.372131,-71.1480448946,1,boston,,,
42.372131,-71.1480448946,2,boston,#646168,#202028,#646168
42.372131,-71.1480448946,3,boston,#444250,#393930,#282723
42.372131,-71.1500746139,0,boston,#331d00,#5e4415,#c7c8c4
42.372131,-71.1500746139,1,boston,#775a39,#b7a289,#e3e3de
42.372131,-71.1500746139,2,boston,#d8dadf,#413f17,#7a7668
42.372131,-71.1500746139,3,boston,#9d816e,#c2c9cd,#c2c9cd
42.372131,-71.1521043332,0,boston,#e3b0a5,#112200,#c9c3ba
42.372131,-71.1521043332,1,boston,#8d4532,#f6f7fa,#737675
42.372131,-71.1521043332,2,boston,#bb863c,#835017,#92524f
42.372131,-71.1521043332,3,boston,#ca9146,#814616,#b5b4b3
42.372131,-71.1561637718,0,boston,#140300,#a8bcd5,#f0efeb
42.372131,-71.1561637718,1,boston,#dac9b4,#604926,#f1f1eb
42.372131,-71.1561637718,2,boston,,,
42.372131,-71.1561637718,3,boston,,,
42.372131,-71.1581934911,0,boston,#cfdae8,#ebebf4,#f9f7f9
42.372131,-71.1581934911,1,boston,#fefefe,#dcd5db,#fefefe
42.372131,-71.1581934911,2,boston,#b0b153,#b4b06a,#eceef1
42.372131,-71.1581934911,3,boston,#989f40,#696e2d,#374255
42.373631,-71.030321175,0,boston,#eaf0fc,#6985a3,#cac9c0
42.373631,-71.030321175,1,boston,#f6fbfc,#7e8ea9,#bbb9ae
42.373631,-71.030321175,2,boston,#a19066,#cbc7bf,#656358
42.373631,-71.030321175,3,boston,#72773f,#ded9d5,#5b574c
42.373631,-71.0323508943,0,boston,#130b03,#cccbcb,#9da2a3
42.373631,-71.0323508943,1,boston,#a9adb3,#b7b9b9,#b7b9b9
42.373631,-71.0323508943,2,boston,#cdcdcd,#c4c5c6,#a4a7ae
42.373631,-71.0323508943,3,boston,#b2aa9f,#bcbdbf,#b2aa9f
