,lat,lng,dir,city,sky,tree
292,37.718394,-122.467657976,0,sanfrancisco,59273,8802
293,37.718394,-122.467657976,1,sanfrancisco,46746,4483
294,37.718394,-122.467657976,2,sanfrancisco,64985,8973
295,37.718394,-122.467657976,3,sanfrancisco,44167,31142
296,37.718394,-122.469555501,0,sanfrancisco,55880,15110
297,37.718394,-122.469555501,1,sanfrancisco,29680,10651
298,37.718394,-122.469555501,2,sanfrancisco,69630,6606
299,37.718394,-122.469555501,3,sanfrancisco,63209,5087
300,37.718394,-122.471453025,0,sanfrancisco,59731,3902
301,37.718394,-122.471453025,1,sanfrancisco,39855,18888
302,37.718394,-122.471453025,2,sanfrancisco,60628,15405
303,37.718394,-122.471453025,3,sanfrancisco,64095,16129
304,37.718394,-122.473350549,0,sanfrancisco,63292,25177
305,37.718394,-122.473350549,1,sanfrancisco,48145,38439
306,37.718394,-122.473350549,2,sanfrancisco,78817,5765
307,37.718394,-122.473350549,3,sanfrancisco,81446,8565
308,37.718394,-122.475248074,0,sanfrancisco,54074,29287
309,37.718394,-122.475248074,1,sanfrancisco,19908,89624
310,37.718394,-122.475248074,2,sanfrancisco,42554,47245
311,37.718394,-122.475248074,3,sanfrancisco,55514,27887
312,37.719894,-122.422117391,0,sanfrancisco,24259,81809
313,37.719894,-122.422117391,1,sanfrancisco,43360,61214
314,37.719894,-122.422117391,2,sanfrancisco,13789,118029
315,37.719894,-122.422117391,3,sanfrancisco,19065,102386
316,37.719894,-122.424014916,0,sanfrancisco,147,106796
317,37.719894,-122.424014916,1,sanfrancisco,19496,77723
318,37.719894,-122.424014916,2,sanfrancisco,51681,52530
319,37.719894,-122.424014916,3,sanfrancisco,48718,46075
320,37.719894,-122.42591244,0,sanfrancisco,43997,43605
321,37.719894,-122.42591244,1,sanfrancisco,33350,45212
322,37.719894,-122.42591244,2,sanfrancisco,54895,16464
323,37.719894,-122.42591244,3,sanfrancisco,57226,323
324,37.719894,-122.427809964,0,sanfrancisco,62526,3923
325,37.719894,-122.427809964,1,sanfrancisco,55253,1493
326,37.719894,-122.427809964,2,sanfrancisco,61264,2424
327,37.719894,-122.427809964,3,sanfrancisco,63035,4605
328,37.719894,-122.429707489,0,sanfrancisco,57455,5196
329,37.719894,-122.429707489,1,sanfrancisco,62157,13674
330,37.719894,-122.429707489,2,sanfrancisco,69607,17484
331,37.719894,-122.429707489,3,sanfrancisco,53936,451
332,37.719894,-122.431605013,0,sanfrancisco,58833,31474
333,37.719894,-122.431605013,1,sanfrancisco,56178,18211
334,37.719894,-122.431605013,2,sanfrancisco,55387,11963
335,37.719894,-122.431605013,3,sanfrancisco,39868,39962
336,37.719894,-122.433502537,0,sanfrancisco,71308,12185
337,37.719894,-122.433502537,1,sanfrancisco,63626,5947
338,37.719894,-122.433502537,2,sanfrancisco,22723,4843
339,37.719894,-122.433502537,3,sanfrancisco,33942,16201
340,37.719894,-122.435400062,0,sanfrancisco,54569,32858
341,37.719894,-122.435400062,1,sanfrancisco,43719,42809
342,37.719894,-122.435400062,2,sanfrancisco,53560,44318
343,37.719894,-122.435400062,3,sanfrancisco,52094,20999
344,37.719894,-122.437297586,0,sanfrancisco,45790,1643
345,37.719894,-122.437297586,1,sanfrancisco,13588,3002
346,37.719894,-122.437297586,2,sanfrancisco,44966,10145
347,37.719894,-122.437297586,3,sanfrancisco,39175,5
348,37.719894,-122.439195111,0,sanfrancisco,55081,25172
