,lat,lng,dir,city,D1,D2,M
8831,42.370631,-71.0871533155,2,boston,#631418,#832127,#677175
8832,42.370631,-71.0871533155,3,boston,#371725,#6c393e,#371725
8833,42.370631,-71.0891830348,0,boston,#3e230c,#9b6b4a,#cbc4b9
8834,42.370631,-71.0891830348,1,boston,,,
8835,42.370631,-71.0891830348,2,boston,,,
8836,42.370631,-71.0891830348,3,boston,#8f5c3b,#ba7b5d,#bdb6ab
8837,42.370631,-71.0912127541,0,boston,,,
8838,42.370631,-71.0912127541,1,boston,#121311,#1e2220,#545755
8839,42.370631,-71.0912127541,2,boston,#3b3025,#6b7d96,#69727b
8840,42.370631,-71.0912127541,3,boston,,,
8841,42.370631,-71.0932424734,0,boston,#b5a17d,#756d5d,#34302c
8842,42.370631,-71.0932424734,1,boston,#091127,#221d19,#221d19
8843,42.370631,-71.0932424734,2,boston,#5d2a30,#974f59,#4d585c
8844,42.370631,-71.0932424734,3,boston,,,
8845,42.370631,-71.0952721927,0,boston,#476990,#705646,#6b7788
8846,42.370631,-71.0952721927,1,boston,#13150d,#27291b,#27291b
8847,42.370631,-71.0952721927,2,boston,#2f3c17,#372c1d,#698391
8848,42.370631,-71.0952721927,3,boston,#253116,#637381,#445252
8849,42.370631,-71.097301912,0,boston,#74603d,#2f291b,#4f4132
8850,42.370631,-71.097301912,1,boston,#413713,#543e18,#706758
8851,42.370631,-71.097301912,2,boston,#49290e,#68401a,#735437
8852,42.370631,-71.097301912,3,boston,#2f495d,#755f45,#535648
8853,42.370631,-71.0993316314,0,boston,#40220f,#1f1916,#7f7a68
8854,42.370631,-71.0993316314,1,boston,#6a5524,#756e5d,#756e5d
8855,42.370631,-71.0993316314,2,boston,#363532,#4f4e49,#363532
8856,42.370631,-71.0993316314,3,boston,#99726d,#858561,#353432
8857,42.370631,-71.1013613507,0,boston,,,
8858,42.370631,-71.1013613507,1,boston,#524321,#836c48,#8a7e66
8859,42.370631,-71.1013613507,2,boston,#130c04,#241b0f,#7c6e52
8860,42.370631,-71.1013613507,3,boston,#402a19,#0a1119,#5e6970
8861,42.370631,-71.10339107,0,boston,#7b753e,#685838,#775953
8862,42.370631,-71.10339107,1,boston,#273017,#4c422c,#373933
8863,42.370631,-71.10339107,2,boston,#303308,#090d04,#3d2e2e
8864,42.370631,-71.10339107,3,boston,#4e5f25,#0d1221,#5a534f
8865,42.370631,-71.1054207893,0,boston,#1b1107,#4d4220,#41292a
8866,42.370631,-71.1054207893,1,boston,,,
8867,42.370631,-71.1054207893,2,boston,,,
8868,42.370631,-71.1054207893,3,boston,#5c6c39,#2d324d,#412b2a
8869,42.370631,-71.1074505086,0,boston,#31310e,#15200b,#69553f
8870,42.370631,-71.1074505086,1,boston,,,
8871,42.370631,-71.1074505086,2,boston,#4a4035,#aeb7be,#4a4035
8872,42.370631,-71.1074505086,3,boston,#4a3f32,#1b1917,#4a3f32
8873,42.370631,-71.1094802279,0,boston,,,
8874,42.370631,-71.1094802279,1,boston,,,
8875,42.370631,-71.1094802279,2,boston,#9c7c62,#48576b,#75796d
8876,42.370631,-71.1094802279,3,boston,,,
8877,42.370631,-71.1115099472,0,boston,#151713,#494d47,#494d47
8878,42.370631,-71.1115099472,1,boston,,,
8879,42.370631,-71.1115099472,2,boston,#0e141e,#575335,#645758
8880,42.370631,-71.1115099472,3,boston,#13110c,#8d9c6e,#1c1c15
8881,42.370631,-71.1135396665,0,boston,#6b879a,#84735d,#84735d
8882,42.370631,-71.1135396665,1,boston,#3b6169,#537479,#8f7a64
8883,42.370631,-71.1135396665,2,boston,#130c04,#412f20,#767266
8884,42.370631,-71.1135396665,3,boston,#7b5a2d,#8c6738,#39362b
8885,42.370631,-71.1155693858,0,boston,,,
8886,42.370631,-71.1155693858,1,boston,#012908,#075224,#4c4549
8887,42.370631,-71.1155693858,2,boston,#1e1f25,#838d94,#646765
8888,42.370631,-71.1155693858,3,boston,#8a5a46,#a7946d,#7a7459
8889,42.370631,-71.1175991051,0,boston,#585b39,#684d43,#4a3c34
8890,42.370631,-71.1175991051,1,boston,#1d96db,#b8262f,#958576
8891,42.370631,-71.1175991051,2,boston,#071105,#342d22,#887866
8892,42.370631,-71.1175991051,3,boston,#291610,#4d8936,#4c3e38
8893,42.370631,-71.1196288244,0,boston,,,
8894,42.370631,-71.1196288244,1,boston,#ce2b41,#bc3546,#413538
8895,42.370631,-71.1196288244,2,boston,#3f2c18,#381e17,#2e282a
8896,42.370631,-71.1196288244,3,boston,,,
8897,42.370631,-71.1216585437,0,boston,,,
8898,42.370631,-71.1216585437,1,boston,#04090d,#54542f,#554142
8899,42.370631,-71.1216585437,2,boston,#131923,#171810,#523f41
8900,42.370631,-71.1216585437,3,boston,,,
8901,42.370631,-71.123688263,0,boston,,,
8902,42.370631,-71.123688263,1,boston,,,
8903,42.370631,-71.123688263,2,boston,,,
8904,42.370631,-71.123688263,3,boston,,,
8905,42.370631,-71.1297774209,0,boston,,,
8906,42.370631,-71.1297774209,1,boston,,,
8907,42.370631,-71.1297774209,2,boston,,,
8908,42.370631,-71.1297774209,3,boston,,,
8909,42.370631,-71.1318071402,0,boston,#73512a,#4f3b1d,#453121
8910,42.370631,-71.1318071402,1,boston,,,
8911,42.370631,-71.1318071402,2,boston,,,
8912,42.370631,-71.1318071402,3,boston,,,
8913,42.370631,-71.1338368595,0,boston,,,
8914,42.370631,-71.1338368595,1,boston,,,
8915,42.370631,-71.1338368595,2,boston,,,
8916,42.370631,-71.1338368595,3,boston,,,
8917,42.370631,-71.1399260174,0,boston,,,
8918,42.370631,-71.1399260174,1,boston,,,
8919,42.370631,-71.1399260174,2,boston,,,
8920,42.370631,-71.1399260174,3,boston,,,
8921,42.370631,-71.1460151753,0,boston,,,
8922,42.370631,-71.1460151753,1,boston,,,
8923,42.370631,-71.1460151753,2,boston,#3a392a,#3c382f,#31292a
8924,42.370631,-71.1460151753,3,boston,,,
8925,42.370631,-71.1500746139,0,boston,,,
8926,42.370631,-71.1500746139,1,boston,,,
8927,42.370631,-71.1500746139,2,boston,,,
8928,42.370631,-71.1500746139,3,boston,,,
8929,42.370631,-71.1541340525,0,boston,,,
8930,42.370631,-71.1541340525,1,boston,,,
8931,42.370631,-71.1541340525,2,boston,#243847,#12140d,#434640
8932,42.370631,-71.1541340525,3,boston,#3c2f0b,#584f17,#3a403c
8933,42.370631,-71.1561637718,0,boston,#1b293a,#876b50,#a2afbe
8934,42.370631,-71.1561637718,1,boston,#1a1104,#615538,#3a3827
8935,42.370631,-71.1561637718,2,boston,,,
8936,42.370631,-71.1561637718,3,boston,#322a25,#abb7c6,#322a25
8937,42.370631,-71.1581934911,0,boston,,,
8938,42.370631,-71.1581934911,1,boston,,,
8939,42.370631,-71.1581934911,2,boston,#443111,#8b6557,#4f4439
8940,42.370631,-71.1581934911,3,boston,#22304d,#291b13,#4d443a
8941,42.372131,-71.0282914557,0,boston,#240600,#6c4128,#57503a
8942,42.372131,-71.0282914557,1,boston,#b07e58,#906b49,#37342f
8943,42.372131,-71.0282914557,2,boston,,,
8944,42.372131,-71.0282914557,3,boston,#385478,#486680,#5e5640
8945,42.372131,-71.0323508943,0,boston,,,
8946,42.372131,-71.0323508943,1,boston,,,
8947,42.372131,-71.0323508943,2,boston,#373d17,#4a5224,#3b3f41
8948,42.372131,-71.0323508943,3,boston,#0a0e11,#2f3033,#2f3033
8949,42.372131,-71.0343806136,0,boston,,,
8950,42.372131,-71.0343806136,1,boston,,,
8951,42.372131,-71.0343806136,2,boston,#866e52,#778254,#3f3d38
8952,42.372131,-71.0343806136,3,boston,#4d2431,#95a35d,#322e2e
8953,42.372131,-71.0364103329,0,boston,#44281f,#16282e,#44281f
8954,42.372131,-71.0364103329,1,boston,#342921,#806252,#806252
8955,42.372131,-71.0364103329,2,boston,#384318,#4e3124,#6e7467
8956,42.372131,-71.0364103329,3,boston,#42271e,#53686e,#42271e
8957,42.372131,-71.0384400523,0,boston,#19110c,#866657,#5a463d
8958,42.372131,-71.0384400523,1,boston,#5c4d25,#b95154,#58473f
8959,42.372131,-71.0384400523,2,boston,,,
8960,42.372131,-71.0384400523,3,boston,#403228,#886757,#403228
8961,42.372131,-71.0424994909,0,boston,#4d2511,#0d1a36,#000000
8962,42.372131,-71.0424994909,1,boston,#651d03,#a01e13,#b18f74
8963,42.372131,-71.0424994909,2,boston,#92090f,#9d2317,#a5866f
8964,42.372131,-71.0424994909,3,boston,#1b0100,#4d0a01,#a3856e
8965,42.372131,-71.056707526,0,boston,#9f6e5c,#cc9885,#4f5456
8966,42.372131,-71.056707526,1,boston,#112e4e,#385177,#22292d
8967,42.372131,-71.056707526,2,boston,#5e6b74,#6f7d88,#6f7d88
8968,42.372131,-71.056707526,3,boston,,,
8969,42.372131,-71.0587372453,0,boston,#302b13,#5c4126,#6d4f40
8970,42.372131,-71.0587372453,1,boston,,,
8971,42.372131,-71.0587372453,2,boston,,,
8972,42.372131,-71.0587372453,3,boston,,,
8973,42.372131,-71.0607669646,0,boston,#b46014,#ac6d21,#25272e
8974,42.372131,-71.0607669646,1,boston,#e29105,#a45706,#5d553d
8975,42.372131,-71.0607669646,2,boston,#975800,#eda102,#23222d
8976,42.372131,-71.0607669646,3,boston,#805115,#9a511c,#27242c
8977,42.372131,-71.0627966839,0,boston,#92a3c8,#9b8e7a,#c9b7a7
8978,42.372131,-71.0627966839,1,boston,#bfb0a1,#9e9187,#68615b
8979,42.372131,-71.0627966839,2,boston,,,
8980,42.372131,-71.0627966839,3,boston,#3a446a,#2f3252,#4a3a36
8981,42.372131,-71.0648264032,0,boston,,,
8982,42.372131,-71.0648264032,1,boston,,,
8983,42.372131,-71.0648264032,2,boston,,,
8984,42.372131,-71.0648264032,3,boston,,,
8985,42.372131,-71.0668561225,0,boston,,,
8986,42.372131,-71.0668561225,1,boston,,,
8987,42.372131,-71.0668561225,2,boston,#6e5431,#504125,#121a1e
8988,42.372131,-71.0668561225,3,boston,#694827,#203646,#203646
8989,42.372131,-71.0688858418,0,boston,#2e200c,#40655f,#4b4a3f
8990,42.372131,-71.0688858418,1,boston,#085243,#5e3d0c,#085243
8991,42.372131,-71.0688858418,2,boston,#121906,#183849,#3c494a
8992,42.372131,-71.0688858418,3,boston,#21383e,#353c3d,#4f4e45
8993,42.372131,-71.0709155611,0,boston,,,
8994,42.372131,-71.0709155611,1,boston,#5e5336,#6f6754,#333835
8995,42.372131,-71.0709155611,2,boston,#3d403a,#575852,#3d403a
8996,42.372131,-71.0709155611,3,boston,#a4977e,#101512,#3a413f
8997,42.372131,-71.0790344383,0,boston,#9b4727,#b97149,#9b4727
8998,42.372131,-71.0790344383,1,boston,#451e00,#974627,#974627
8999,42.372131,-71.0790344383,2,boston,#3f2921,#2e1c19,#3f2921
9000,42.372131,-71.0790344383,3,boston,#3c321e,#d4a791,#61605c
9001,42.372131,-71.0810641576,0,boston,#3d4d1b,#43432a,#5c5954
9002,42.372131,-71.0810641576,1,boston,#080e07,#2f3634,#6b6b62
9003,42.372131,-71.0810641576,2,boston,#4b1c20,#232117,#3f4742
9004,42.372131,-71.0810641576,3,boston,#3d3c37,#575651,#575651
9005,42.372131,-71.0830938769,0,boston,#4d273a,#31332e,#60635f
9006,42.372131,-71.0830938769,1,boston,#3a2a24,#28241e,#3a2a24
9007,42.372131,-71.0830938769,2,boston,#bf5061,#362a24,#362a24
9008,42.372131,-71.0830938769,3,boston,#973b48,#aa5258,#45604d
9009,42.372131,-71.0851235962,0,boston,#495b78,#1f1c13,#5c574c
9010,42.372131,-71.0851235962,1,boston,#1e1e15,#685d4b,#685d4b
9011,42.372131,-71.0851235962,2,boston,#29221b,#ad8c7e,#63554a
9012,42.372131,-71.0851235962,3,boston,#537186,#8199b4,#595a4e
9013,42.372131,-71.0871533155,0,boston,#0f4d50,#886325,#afa66f
9014,42.372131,-71.0871533155,1,boston,#122c7f,#8d2528,#010101
9015,42.372131,-71.0871533155,2,boston,#7c5c07,#fb8395,#020201
9016,42.372131,-71.0871533155,3,boston,#6b4a11,#977923,#b8b078
9017,42.372131,-71.0891830348,0,boston,#3e3f10,#a54438,#896044
9018,42.372131,-71.0891830348,1,boston,#9a5d4a,#795941,#604d3d
9019,42.372131,-71.0891830348,2,boston,#40341b,#666740,#302321
9020,42.372131,-71.0891830348,3,boston,#826557,#322522,#322522
9021,42.372131,-71.0912127541,0,boston,#0e3925,#184f36,#695d51
9022,42.372131,-71.0912127541,1,boston,#423008,#0f3b24,#202118
9023,42.372131,-71.0912127541,2,boston,,,
9024,42.372131,-71.0912127541,3,boston,#542a1d,#2c1d13,#8f745d
9025,42.372131,-71.0932424734,0,boston,#621b1f,#293a1c,#737169
9026,42.372131,-71.0932424734,1,boston,#d7ccb6,#191d1d,#565b58
9027,42.372131,-71.0932424734,2,boston,#6c3434,#462e26,#817570
9028,42.372131,-71.0932424734,3,boston,#5e1f23,#7a453d,#7f756e
9029,42.372131,-71.0952721927,0,boston,#593436,#10121a,#5a574f
9030,42.372131,-71.0952721927,1,boston,#0f1213,#5e5b51,#697779
9031,42.372131,-71.0952721927,2,boston,#2f0f13,#9b7a33,#707b7f
9032,42.372131,-71.0952721927,3,boston,#8c5c08,#827d71,#827d71
9033,42.372131,-71.097301912,0,boston,#584c42,#3e3c33,#584c42
9034,42.372131,-71.097301912,1,boston,#31190d,#4f3628,#5e4132
9035,42.372131,-71.097301912,2,boston,#463c37,#252a29,#463c37
9036,42.372131,-71.097301912,3,boston,#8a846a,#101113,#3f4041
9037,42.372131,-71.0993316314,0,boston,#021308,#0b1020,#939c94
9038,42.372131,-71.0993316314,1,boston,#081408,#35637c,#6d6b5f
9039,42.372131,-71.0993316314,2,boston,#30638d,#111a1f,#6d685f
9040,42.372131,-71.0993316314,3,boston,,,
9041,42.372131,-71.1013613507,0,boston,,,
9042,42.372131,-71.1013613507,1,boston,#15251c,#475b69,#636c6a
9043,42.372131,-71.1013613507,2,boston,#8d743c,#646836,#4a4a3b
9044,42.372131,-71.1013613507,3,boston,#a77677,#bbb7ae,#5c5f62
9045,42.372131,-71.10339107,0,boston,,,
9046,42.372131,-71.10339107,1,boston,#2f342f,#464e4b,#2f342f
9047,42.372131,-71.10339107,2,boston,#556938,#593d32,#292e2c
9048,42.372131,-71.10339107,3,boston,,,
9049,42.372131,-71.1054207893,0,boston,#3e5632,#5d734c,#222a24
9050,42.372131,-71.1054207893,1,boston,#1c2a06,#575331,#575331
9051,42.372131,-71.1054207893,2,boston,#60754f,#75735f,#353d38
9052,42.372131,-71.1054207893,3,boston,#617850,#88929d,#323839
9053,42.372131,-71.1074505086,0,boston,#737847,#3f342b,#ac8d78
9054,42.372131,-71.1074505086,1,boston,#a8915f,#a4715d,#b69684
9055,42.372131,-71.1074505086,2,boston,,,
9056,42.372131,-71.1074505086,3,boston,,,
9057,42.372131,-71.1094802279,0,boston,#623e3a,#5f774e,#181b14
9058,42.372131,-71.1094802279,1,boston,,,
9059,42.372131,-71.1094802279,2,boston,,,
9060,42.372131,-71.1094802279,3,boston,#3f5064,#655d44,#2a343e
9061,42.372131,-71.1115099472,0,boston,,,
9062,42.372131,-71.1115099472,1,boston,#382a21,#685840,#504535
9063,42.372131,-71.1115099472,2,boston,#3a3322,#141c20,#5d583e
9064,42.372131,-71.1115099472,3,boston,,,
9065,42.372131,-71.1135396665,0,boston,#322814,#101109,#796452
9066,42.372131,-71.1135396665,1,boston,#513b33,#4f5d6b,#513b33
9067,42.372131,-71.1135396665,2,boston,#816b60,#4f403c,#4f403c
9068,42.372131,-71.1135396665,3,boston,#849961,#766153,#766153
9069,42.372131,-71.1155693858,0,boston,,,
9070,42.372131,-71.1155693858,1,boston,,,
9071,42.372131,-71.1155693858,2,boston,,,
9072,42.372131,-71.1155693858,3,boston,#4f2f27,#603d32,#4f2f27
9073,42.372131,-71.1175991051,0,boston,#0e0a06,#53707a,#5a5350
9074,42.372131,-71.1175991051,1,boston,#4d362a,#060c08,#524336
9075,42.372131,-71.1175991051,2,boston,#3d322b,#413a35,#3d322b
9076,42.372131,-71.1175991051,3,boston,#acbfc5,#d5e8f1,#5e5753
9077,42.372131,-71.1196288244,0,boston,#561b24,#869b4f,#91887e
9078,42.372131,-71.1196288244,1,boston,#442517,#673c30,#76694e
9079,42.372131,-71.1196288244,2,boston,#000812,#5e543e,#000812
9080,42.372131,-71.1196288244,3,boston,#4f3434,#1b1617,#4f3434
9081,42.372131,-71.1216585437,0,boston,#31567e,#153634,#9a8e7f
9082,42.372131,-71.1216585437,1,boston,#052e59,#0e66a3,#332b21
9083,42.372131,-71.1216585437,2,boston,#3b535e,#465a65,#4c433f
9084,42.372131,-71.1216585437,3,boston,#2d3310,#3d4420,#433730
9085,42.372131,-71.123688263,0,boston,#573620,#84673e,#946f57
9086,42.372131,-71.123688263,1,boston,#211a04,#08142d,#644a3e
9087,42.372131,-71.123688263,2,boston,#342820,#231c17,#342820
9088,42.372131,-71.123688263,3,boston,#57341c,#936d56,#936d56
9089,42.372131,-71.1257179823,0,boston,,,
9090,42.372131,-71.1257179823,1,boston,,,
9091,42.372131,-71.1257179823,2,boston,,,
9092,42.372131,-71.1257179823,3,boston,,,
9093,42.372131,-71.1277477016,0,boston,,,
9094,42.372131,-71.1277477016,1,boston,,,
9095,42.372131,-71.1277477016,2,boston,,,
9096,42.372131,-71.1277477016,3,boston,,,
9097,42.372131,-71.1297774209,0,boston,,,
9098,42.372131,-71.1297774209,1,boston,,,
9099,42.372131,-71.1297774209,2,boston,,,
9100,42.372131,-71.1297774209,3,boston,,,
9101,42.372131,-71.1318071402,0,boston,,,
9102,42.372131,-71.1318071402,1,boston,,,
9103,42.372131,-71.1318071402,2,boston,,,
9104,42.372131,-71.1318071402,3,boston,,,
9105,42.372131,-71.1338368595,0,boston,,,
9106,42.372131,-71.1338368595,1,boston,#05173a,#20628f,#8d8464
9107,42.372131,-71.1338368595,2,boston,,,
9108,42.372131,-71.1338368595,3,boston,,,
9109,42.372131,-71.1378962981,0,boston,,,
9110,42.372131,-71.1378962981,1,boston,,,
9111,42.372131,-71.1378962981,2,boston,#3f3d1a,#747151,#1d1614
9112,42.372131,-71.1378962981,3,boston,#485319,#7d8350,#2e1c1f
9113,42.372131,-71.1399260174,0,boston,,,
9114,42.372131,-71.1399260174,1,boston,,,
9115,42.372131,-71.1399260174,2,boston,,,
9116,42.372131,-71.1399260174,3,boston,#ae9086,#9c8980,#3b3d40
9117,42.372131,-71.1480448946,0,boston,,,
9118,42.372131,-71.1480448946,1,boston,,,
9119,42.372131,-71.1480448946,2,boston,,,
9120,42.372131,-71.1480448946,3,boston,,,
9121,42.372131,-71.1500746139,0,boston,#331d00,#5e4415,#646359
9122,42.372131,-71.1500746139,1,boston,#775a39,#8b7857,#95846d
9123,42.372131,-71.1500746139,2,boston,#413f17,#7a7668,#7a7668
9124,42.372131,-71.1500746139,3,boston,#31424c,#9d816e,#b6b4ab
9125,42.372131,-71.1521043332,0,boston,#112200,#4c2316,#393327
9126,42.372131,-71.1521043332,1,boston,#8d4532,#0c0f07,#38332b
9127,42.372131,-71.1521043332,2,boston,#835017,#655015,#92524f
9128,42.372131,-71.1521043332,3,boston,#6a480a,#814616,#a97d3e
9129,42.372131,-71.1561637718,0,boston,,,
9130,42.372131,-71.1561637718,1,boston,,,
9131,42.372131,-71.1561637718,2,boston,,,
9132,42.372131,-71.1561637718,3,boston,,,
9133,42.372131,-71.1581934911,0,boston,,,
9134,42.372131,-71.1581934911,1,boston,,,
9135,42.372131,-71.1581934911,2,boston,#142341,#88853c,#738299
9136,42.372131,-71.1581934911,3,boston,#989f40,#696e2d,#374255
9137,42.373631,-71.030321175,0,boston,#3a4762,#577591,#45483d
9138,42.373631,-71.030321175,1,boston,#586579,#7e8ea9,#494c42
9139,42.373631,-71.030321175,2,boston,,,
9140,42.373631,-71.030321175,3,boston,#171108,#72773f,#5b574c
9141,42.373631,-71.0323508943,0,boston,,,
9142,42.373631,-71.0323508943,1,boston,,,
9143,42.373631,-71.0323508943,2,boston,,,
9144,42.373631,-71.0323508943,3,boston,,,
9145,42.373631,-71.0343806136,0,boston,#213f35,#654c40,#654c40
9146,42.373631,-71.0343806136,1,boston,#223242,#664a3e,#404b43
9147,42.373631,-71.0343806136,2,boston,#453936,#1e1819,#48544b
9148,42.373631,-71.0343806136,3,boston,#3d725d,#5f4a3f,#5f4a3f
9149,42.373631,-71.0364103329,0,boston,#1a190e,#bea993,#958f7f
9150,42.373631,-71.0364103329,1,boston,#271812,#2a2e21,#969181
9151,42.373631,-71.0364103329,2,boston,#0f150d,#191c14,#0f150d
9152,42.373631,-71.0364103329,3,boston,#9f2b1a,#72531c,#192019
9153,42.373631,-71.0384400523,0,boston,#441c08,#08121e,#7b5e4a
9154,42.373631,-71.0384400523,1,boston,#806140,#9b8b72,#6d6558
9155,42.373631,-71.0384400523,2,boston,#1d3b3b,#76524d,#6a6459
9156,42.373631,-71.0384400523,3,boston,#032555,#0a396c,#8c654d
9157,42.373631,-71.0404697716,0,boston,,,
9158,42.373631,-71.0404697716,1,boston,#3c4c21,#716242,#716242
9159,42.373631,-71.0404697716,2,boston,#7a684c,#857357,#7a684c
9160,42.373631,-71.0404697716,3,boston,,,
9161,42.373631,-71.0506183681,0,boston,,,
9162,42.373631,-71.0506183681,1,boston,,,
9163,42.373631,-71.0506183681,2,boston,#101017,#546174,#55443e
9164,42.373631,-71.0506183681,3,boston,#433227,#120d0b,#53453b
9165,42.373631,-71.0526480874,0,boston,,,
9166,42.373631,-71.0526480874,1,boston,#6e5449,#2d281f,#6e5449
9167,42.373631,-71.0526480874,2,boston,#4f342b,#37362b,#959fa1
9168,42.373631,-71.0526480874,3,boston,,,
9169,42.373631,-71.0546778067,0,boston,,,
9170,42.373631,-71.0546778067,1,boston,,,
9171,42.373631,-71.0546778067,2,boston,#6a593f,#8a7255,#3a3e3e
9172,42.373631,-71.0546778067,3,boston,#48312a,#56433b,#48312a
9173,42.373631,-71.0587372453,0,boston,,,
9174,42.373631,-71.0587372453,1,boston,#1f1508,#3c3613,#505043
9175,42.373631,-71.0587372453,2,boston,#342d0b,#4e4c19,#5f5d51
9176,42.373631,-71.0587372453,3,boston,,,
9177,42.373631,-71.0607669646,0,boston,#686d73,#474944,#8a8f90
9178,42.373631,-71.0607669646,1,boston,#4b3016,#292215,#989270
9179,42.373631,-71.0607669646,2,boston,#453c1c,#a47750,#60553a
9180,42.373631,-71.0607669646,3,boston,#574440,#4b535b,#574440
9181,42.373631,-71.0627966839,0,boston,#023e74,#4e2f0c,#cdb091
9182,42.373631,-71.0627966839,1,boston,#8a6540,#65843e,#272b25
9183,42.373631,-71.0627966839,2,boston,#3c2316,#422a1e,#4e3b36
9184,42.373631,-71.0627966839,3,boston,,,
9185,42.373631,-71.0648264032,0,boston,#3b2d1f,#9b7f58,#d7cdb8
9186,42.373631,-71.0648264032,1,boston,#735939,#9b8261,#c0af9b
9187,42.373631,-71.0648264032,2,boston,#511211,#5b1c15,#5a5240
9188,42.373631,-71.0648264032,3,boston,,,
9189,42.373631,-71.0668561225,0,boston,#351505,#404e10,#ac836b
9190,42.373631,-71.0668561225,1,boston,#0e1003,#0c1720,#a38069
9191,42.373631,-71.0668561225,2,boston,,,
9192,42.373631,-71.0668561225,3,boston,,,
9193,42.373631,-71.0688858418,0,boston,#6f3645,#4e788a,#5f554a
9194,42.373631,-71.0688858418,1,boston,,,
9195,42.373631,-71.0688858418,2,boston,#201e14,#8a8472,#201e14
9196,42.373631,-71.0688858418,3,boston,#8e5b64,#8a7c6c,#1c1b16
9197,42.373631,-71.0709155611,0,boston,#755938,#42525e,#3b382b
9198,42.373631,-71.0709155611,1,boston,#482a08,#0c375d,#1c1f1a
9199,42.373631,-71.0709155611,2,boston,#2a6063,#162a2e,#61625a
9200,42.373631,-71.0709155611,3,boston,#2e5173,#2f4656,#4b423a
9201,42.373631,-71.0810641576,0,boston,,,
9202,42.373631,-71.0810641576,1,boston,#e08855,#cf9656,#5b513a
9203,42.373631,-71.0810641576,2,boston,#545f37,#243633,#5e5b52
9204,42.373631,-71.0810641576,3,boston,#00050a,#0b1226,#5c5c54
9205,42.373631,-71.0830938769,0,boston,#6a433e,#945d58,#945d58
9206,42.373631,-71.0830938769,1,boston,,,
9207,42.373631,-71.0830938769,2,boston,,,
9208,42.373631,-71.0830938769,3,boston,,,
9209,42.373631,-71.0851235962,0,boston,,,
9210,42.373631,-71.0851235962,1,boston,,,
9211,42.373631,-71.0851235962,2,boston,#1c2e32,#4c3b34,#4c3b34
9212,42.373631,-71.0851235962,3,boston,,,
9213,42.373631,-71.0871533155,0,boston,#3b1705,#8c5d43,#9d8f72
9214,42.373631,-71.0871533155,1,boston,,,
9215,42.373631,-71.0871533155,2,boston,#201e13,#34331f,#59594d
9216,42.373631,-71.0871533155,3,boston,#3c2f16,#47372f,#646b69
9217,42.373631,-71.0891830348,0,boston,#887554,#a67070,#7b8995
9218,42.373631,-71.0891830348,1,boston,#3a3329,#7d8a97,#7d8a97
9219,42.373631,-71.0891830348,2,boston,#a69770,#32342d,#797e7e
9220,42.373631,-71.0891830348,3,boston,#71413d,#e5b7b7,#797f78
9221,42.373631,-71.0912127541,0,boston,#483f38,#6f6e65,#483f38
9222,42.373631,-71.0912127541,1,boston,#3d3932,#2e2e26,#8b8b83
9223,42.373631,-71.0912127541,2,boston,#69768a,#151411,#272620
9224,42.373631,-71.0912127541,3,boston,#211d16,#a0b1c0,#211d16
9225,42.373631,-71.0932424734,0,boston,#77614d,#977c66,#aa927d
9226,42.373631,-71.0932424734,1,boston,#1c0f07,#263840,#4e3b33
9227,42.373631,-71.0932424734,2,boston,#0d1919,#202316,#493a31
9228,42.373631,-71.0932424734,3,boston,#1f180a,#3c362a,#a18978
9229,42.373631,-71.0952721927,0,boston,#4c101a,#aa7b71,#424949
9230,42.373631,-71.0952721927,1,boston,#4b463d,#6f6a5a,#6f6a5a
9231,42.373631,-71.0952721927,2,boston,#1e1708,#69695f,#69695f
9232,42.373631,-71.0952721927,3,boston,#3d4547,#17191a,#3d4547
9233,42.373631,-71.097301912,0,boston,#5a270d,#906626,#9a907b
9234,42.373631,-71.097301912,1,boston,#4e3819,#1c0e0a,#918975
9235,42.373631,-71.097301912,2,boston,#704320,#190a09,#000000
9236,42.373631,-71.097301912,3,boston,#8c4b02,#811621,#908674
9237,42.373631,-71.0993316314,0,boston,#11214d,#9e9863,#2f2c28
9238,42.373631,-71.0993316314,1,boston,#333f16,#6f613c,#647479
9239,42.373631,-71.0993316314,2,boston,#3c271e,#5a3f2f,#5a3f2f
9240,42.373631,-71.0993316314,3,boston,#375571,#353c54,#3e312e
9241,42.373631,-71.1013613507,0,boston,#183c2b,#11120b,#584237
9242,42.373631,-71.1013613507,1,boston,#6d181d,#2a1e0e,#734e47
9243,42.373631,-71.1013613507,2,boston,,,
9244,42.373631,-71.1013613507,3,boston,#544136,#a37c70,#544136
9245,42.373631,-71.10339107,0,boston,#343d1a,#78584e,#525751
9246,42.373631,-71.10339107,1,boston,#767e53,#232428,#474141
9247,42.373631,-71.10339107,2,boston,#4c6b2f,#1a1911,#44403b
9248,42.373631,-71.10339107,3,boston,#253213,#526f94,#4b4c45
9249,42.373631,-71.1054207893,0,boston,#6ea0e3,#8c6560,#555c5c
9250,42.373631,-71.1054207893,1,boston,#1d150e,#3e4526,#4a4e4b
9251,42.373631,-71.1054207893,2,boston,#0b191d,#203a41,#4a514f
9252,42.373631,-71.1054207893,3,boston,#8a685e,#22241f,#818274
9253,42.373631,-71.1074505086,0,boston,#362118,#3c392c,#867d6f
9254,42.373631,-71.1074505086,1,boston,#374b25,#0c1213,#676e71
9255,42.373631,-71.1074505086,2,boston,#232b26,#2c342f,#42494a
