,lat,lng,entropy_mean
279,40.710783,-73.9354105363,5.47071889264
280,40.710783,-73.9373904984,5.65122161632
281,40.710783,-73.9413504227,5.68401167154
282,40.710783,-73.9433303849,5.50255615035
283,40.710783,-73.945310347,5.76701358495
284,40.710783,-73.9472903091,5.63269963961
285,40.710783,-73.9532301956,6.00380739306
286,40.710783,-73.9552101577,6.18200280578
287,40.710783,-73.9571901199,5.62864897199
288,40.710783,-73.959170082,6.19747696472
289,40.710783,-73.9611500442,5.56358640943
290,40.710783,-73.9631300063,5.70995453807
291,40.710783,-73.9651099685,6.14651217978
292,40.710783,-73.9670899306,5.92954960474
293,40.710783,-73.9690698927,5.69409077587
294,40.710783,-73.9789697035,6.19664242979
295,40.710783,-73.9809496656,5.87204671725
296,40.710783,-73.9829296278,5.91243741815
297,40.710783,-73.9849095899,5.80873618737
298,40.710783,-73.9868895521,5.48685633536
299,40.710783,-73.9908494763,5.44570601779
300,40.710783,-73.9928294385,5.88091969028
301,40.710783,-73.9948094006,5.89356834066
302,40.710783,-73.9967893628,5.6253032393
303,40.710783,-74.0007492871,5.54301294718
304,40.710783,-74.0027292492,5.87545631342
305,40.710783,-74.0047092114,5.15653146978
306,40.710783,-74.0066891735,5.08825607121
307,40.710783,-74.0086691356,5.55053862881
308,40.710783,-74.0106490978,5.80830054326
309,40.710783,-74.0126290599,6.13209047328
310,40.710783,-74.0146090221,4.98828764253
311,40.712283,-73.9156109148,5.91182493914
312,40.712283,-73.917590877,5.8528830801
313,40.712283,-73.9195708391,5.67614975422
314,40.712283,-73.9215508013,5.48527962604
315,40.712283,-73.9235307634,5.30012283271
316,40.712283,-73.9255107256,5.10714740092
317,40.712283,-73.9274906877,4.8408201715
318,40.712283,-73.9294706498,5.43505785029
319,40.712283,-73.9354105363,5.54907943549
320,40.712283,-73.9373904984,5.57421775172
321,40.712283,-73.9393704606,5.43587235227
322,40.712283,-73.9413504227,5.72216082939
323,40.712283,-73.9433303849,5.79410970895
324,40.712283,-73.945310347,5.64701549303
325,40.712283,-73.9472903091,6.10858905701
326,40.712283,-73.9492702713,5.80416223192
327,40.712283,-73.9512502334,5.83403684491
328,40.712283,-73.9532301956,5.69511627989
329,40.712283,-73.9552101577,5.99842386001
330,40.712283,-73.9571901199,5.29591946461
331,40.712283,-73.959170082,5.79176646796
332,40.712283,-73.9611500442,5.65447644113
333,40.712283,-73.9631300063,5.72950197842
334,40.712283,-73.9651099685,5.63199163085
335,40.712283,-73.9670899306,5.15299477503
336,40.712283,-73.9690698927,6.16207839547
337,40.712283,-73.9789697035,6.29622511411
338,40.712283,-73.9809496656,5.11721757083
339,40.712283,-73.9849095899,5.96177468972
340,40.712283,-73.9868895521,5.51021749788
341,40.712283,-73.9888695142,5.95819629978
342,40.712283,-73.9908494763,5.6534112188
343,40.712283,-73.9928294385,5.26475936272
344,40.712283,-73.9948094006,5.61830817612
345,40.712283,-73.9967893628,5.96413572106
346,40.712283,-73.9987693249,5.31780295169
347,40.712283,-74.0047092114,6.21311438551
348,40.712283,-74.0066891735,6.42558083525
349,40.712283,-74.0086691356,5.68661528068
350,40.712283,-74.0106490978,5.39947119994
351,40.712283,-74.0126290599,6.11983125374
352,40.712283,-74.0146090221,5.79164038547
353,40.713783,-73.9136309527,5.98559149273
354,40.713783,-73.9156109148,5.50924359322
355,40.713783,-73.917590877,5.78046743218
356,40.713783,-73.9195708391,5.16765063139
357,40.713783,-73.9215508013,5.58026045814
358,40.713783,-73.9235307634,5.07364177081
359,40.713783,-73.9255107256,5.53290340893
360,40.713783,-73.9274906877,5.42455446506
361,40.713783,-73.9294706498,5.2087345277
362,40.713783,-73.931450612,5.72104722749
363,40.713783,-73.9334305741,6.16862411855
364,40.713783,-73.9354105363,5.37614189641
365,40.713783,-73.9373904984,5.48365592712
366,40.713783,-73.9393704606,5.6638358087
367,40.713783,-73.9413504227,5.61515239907
368,40.713783,-73.9433303849,5.89761912943
369,40.713783,-73.945310347,5.99078846921
370,40.713783,-73.9472903091,6.06874441208
371,40.713783,-73.9492702713,5.8805073615
372,40.713783,-73.9512502334,5.63172883232
373,40.713783,-73.9532301956,5.98989978813
374,40.713783,-73.9552101577,5.936740366
375,40.713783,-73.9571901199,5.85422246553
376,40.713783,-73.9611500442,5.80326063244
377,40.713783,-73.9631300063,6.03020395954
378,40.713783,-73.9651099685,5.90195514972
379,40.713783,-73.9670899306,5.53088226034
380,40.713783,-73.9710498549,6.17687655926
381,40.713783,-73.973029817,5.48052802814
382,40.713783,-73.9750097792,5.61824110191
383,40.713783,-73.9769897413,6.09743707575
384,40.713783,-73.9789697035,5.85516397077
385,40.713783,-73.9809496656,5.49656471376
386,40.713783,-73.9829296278,5.90774499459
387,40.713783,-73.9849095899,5.985595555
388,40.713783,-73.9868895521,5.82803653743
389,40.713783,-73.9888695142,5.49122839941
390,40.713783,-73.9908494763,5.8955859451
391,40.713783,-73.9928294385,5.84623934877
392,40.713783,-73.9948094006,5.46346231382
393,40.713783,-73.9967893628,6.14230493542
394,40.713783,-73.9987693249,5.49080739043
395,40.713783,-74.0027292492,5.94167728655
396,40.713783,-74.0047092114,5.26392623456
397,40.713783,-74.0066891735,6.15081597346
398,40.713783,-74.0086691356,5.81086257131
399,40.713783,-74.0106490978,5.55207761572
400,40.713783,-74.0126290599,5.61729589397
401,40.713783,-74.0146090221,5.74568077673
402,40.713783,-74.0165889842,5.6723997873
403,40.715283,-73.9116509905,5.7897870215
404,40.715283,-73.9136309527,5.64212842266
405,40.715283,-73.9274906877,5.784914614
406,40.715283,-73.9334305741,5.2049697988
407,40.715283,-73.9354105363,5.24734654617
408,40.715283,-73.9373904984,5.75322318239
409,40.715283,-73.9393704606,5.97083352748
410,40.715283,-73.9413504227,5.4973774397
411,40.715283,-73.9433303849,6.07676972065
412,40.715283,-73.945310347,6.02898412004
413,40.715283,-73.9472903091,6.14177936312
414,40.715283,-73.9492702713,5.92394870476
415,40.715283,-73.9512502334,5.90410052178
416,40.715283,-73.9532301956,5.49986073787
417,40.715283,-73.9552101577,5.68471574337
418,40.715283,-73.9571901199,5.68926407763
419,40.715283,-73.959170082,5.97773781178
420,40.715283,-73.9611500442,5.51874536672
421,40.715283,-73.9631300063,5.80066484008
422,40.715283,-73.9651099685,5.44517073013
423,40.715283,-73.9769897413,6.06610052776
424,40.715283,-73.9789697035,5.40087683188
425,40.715283,-73.9809496656,5.44918514034
426,40.715283,-73.9829296278,5.40551854059
427,40.715283,-73.9849095899,5.81639967296
428,40.715283,-73.9868895521,5.97832177972
429,40.715283,-73.9908494763,5.59642741114
430,40.715283,-73.9928294385,5.44880272558
431,40.715283,-73.9948094006,5.44101371117
432,40.715283,-73.9967893628,5.54518111312
433,40.715283,-73.9987693249,5.5054546218
434,40.715283,-74.0007492871,5.82517237334
435,40.715283,-74.0027292492,6.058972603
436,40.715283,-74.0047092114,6.01530442239
437,40.715283,-74.0066891735,5.73388108463
438,40.715283,-74.0086691356,6.08022492
439,40.715283,-74.0106490978,5.6678191358
440,40.715283,-74.0126290599,5.6313504089
441,40.715283,-74.0146090221,5.74970744601
442,40.715283,-74.0165889842,5.30258799726
443,40.715283,-74.0185689464,6.11589718569
444,40.716783,-73.9116509905,5.17869151539
445,40.716783,-73.9136309527,5.45253480087
446,40.716783,-73.9215508013,5.8331344366
447,40.716783,-73.9354105363,5.38591642627
448,40.716783,-73.9373904984,6.51770391515
449,40.716783,-73.9413504227,5.68736896072
450,40.716783,-73.9433303849,5.94041630991
451,40.716783,-73.945310347,5.85756605897
452,40.716783,-73.9472903091,6.1112700337
453,40.716783,-73.9492702713,5.45759792481
454,40.716783,-73.9512502334,5.89897035126
455,40.716783,-73.9532301956,5.85646497771
456,40.716783,-73.9552101577,5.18219938242
457,40.716783,-73.9571901199,5.62225325671
458,40.716783,-73.9631300063,5.20979048262
459,40.716783,-73.9651099685,5.43426925096
460,40.716783,-73.9670899306,5.39791576984
461,40.716783,-73.9750097792,5.43804378348
462,40.716783,-73.9809496656,5.84173256502
463,40.716783,-73.9829296278,5.99813689573
464,40.716783,-73.9849095899,5.34466280673
465,40.716783,-73.9868895521,6.11368946909
466,40.716783,-73.9888695142,5.75599298736
467,40.716783,-73.9908494763,5.57202481978
468,40.716783,-73.9928294385,5.87459241866
469,40.716783,-73.9967893628,5.57268536654
470,40.716783,-73.9987693249,5.20687136644
471,40.716783,-74.0007492871,5.0519165002
472,40.716783,-74.0027292492,4.70495448752
473,40.716783,-74.0066891735,5.1820825733
474,40.716783,-74.0086691356,5.82911889076
475,40.716783,-74.0106490978,5.50429548548
476,40.716783,-74.0126290599,5.87741376321
477,40.716783,-74.0146090221,6.13828145606
478,40.716783,-74.0165889842,5.81657690921
479,40.718283,-73.9096710284,5.81337105804
480,40.718283,-73.9116509905,5.35512052288
481,40.718283,-73.9136309527,4.99120785129
482,40.718283,-73.9156109148,5.44660404735
483,40.718283,-73.917590877,5.5699698361
484,40.718283,-73.9195708391,5.64247295253
485,40.718283,-73.9294706498,5.60205937582
486,40.718283,-73.931450612,5.8521815327
487,40.718283,-73.9354105363,5.91328627251
488,40.718283,-73.9373904984,5.25679348664
489,40.718283,-73.9413504227,6.07996073104
490,40.718283,-73.9433303849,5.44965251063
491,40.718283,-73.945310347,5.49518254224
492,40.718283,-73.9472903091,6.0735754568
493,40.718283,-73.9492702713,5.85627292859
494,40.718283,-73.9512502334,6.09332781197
495,40.718283,-73.9532301956,5.5941112876
496,40.718283,-73.9552101577,5.48361268792
497,40.718283,-73.9571901199,5.64035327069
498,40.718283,-73.959170082,5.91594971312
499,40.718283,-73.9611500442,4.96340671337
500,40.718283,-73.9631300063,5.58587980981
501,40.718283,-73.9651099685,5.40247156929
502,40.718283,-73.9750097792,5.32028344422
503,40.718283,-73.9769897413,5.73361674804
504,40.718283,-73.9789697035,5.95077633356
505,40.718283,-73.9829296278,5.60237397303
506,40.718283,-73.9849095899,5.97590197375
507,40.718283,-73.9868895521,6.05810072911
508,40.718283,-73.9888695142,5.63751478031
509,40.718283,-73.9908494763,5.967683833
510,40.718283,-73.9928294385,6.56859048065
511,40.718283,-73.9948094006,6.18816794661
512,40.718283,-73.9967893628,6.09919883599
513,40.718283,-73.9987693249,5.72016172722
514,40.718283,-74.0007492871,6.07758430841
515,40.718283,-74.0066891735,5.57980469576
516,40.718283,-74.0086691356,5.64773164333
517,40.718283,-74.0106490978,5.76844838714
518,40.718283,-74.0126290599,5.60728979364
519,40.718283,-74.0146090221,5.5011300029
520,40.718283,-74.0165889842,6.13195783679
521,40.718283,-74.026488795,5.49032079231
522,40.719783,-73.9076910662,5.58301525147
523,40.719783,-73.9096710284,5.4454868217
524,40.719783,-73.9116509905,5.00094595348
525,40.719783,-73.917590877,5.29896294946
526,40.719783,-73.9195708391,5.71822348181
527,40.719783,-73.9235307634,5.57406494787
528,40.719783,-73.9255107256,5.6715691471
529,40.719783,-73.9354105363,5.69570289639
530,40.719783,-73.9373904984,4.98664800014
531,40.719783,-73.9393704606,5.55163023057
532,40.719783,-73.9413504227,5.77514778258
533,40.719783,-73.9433303849,5.69402716704
534,40.719783,-73.945310347,5.72747105105
535,40.719783,-73.9472903091,6.16956366264
536,40.719783,-73.9532301956,6.03431370722
537,40.719783,-73.9552101577,5.58034239085
538,40.719783,-73.959170082,6.05664453715
539,40.719783,-73.9611500442,5.92267641635
540,40.719783,-73.9631300063,5.6811207656
541,40.719783,-73.973029817,6.13510966849
542,40.719783,-73.9750097792,5.60091090582
543,40.719783,-73.9769897413,5.80725831531
544,40.719783,-73.9789697035,5.54059870519
545,40.719783,-73.9809496656,6.33161568052
546,40.719783,-73.9829296278,5.8092881791
547,40.719783,-73.9849095899,5.99524227009
548,40.719783,-73.9908494763,5.24364774511
549,40.719783,-73.9928294385,6.44802013547
550,40.719783,-73.9948094006,5.59629141488
551,40.719783,-73.9967893628,6.01632714359
552,40.719783,-73.9987693249,5.8047592059
553,40.719783,-74.0007492871,5.84202485753
554,40.719783,-74.0027292492,5.88390638373
555,40.719783,-74.0047092114,5.57775442837
556,40.719783,-74.0066891735,5.55964960264
557,40.719783,-74.0086691356,5.78757138342
558,40.719783,-74.0126290599,5.39833704946
559,40.719783,-74.0146090221,6.07036382497
560,40.719783,-74.026488795,5.5956839619
561,40.721283,-73.9076910662,5.90182302851
562,40.721283,-73.9096710284,5.5341294553
563,40.721283,-73.9116509905,5.55524958766
564,40.721283,-73.9195708391,4.81891826659
565,40.721283,-73.9215508013,5.13402227969
566,40.721283,-73.9354105363,5.88116309726
567,40.721283,-73.9373904984,5.58090609004
568,40.721283,-73.9393704606,4.84939155945
569,40.721283,-73.9413504227,5.61056644732
570,40.721283,-73.9433303849,6.13830401381
571,40.721283,-73.945310347,5.55206986953
572,40.721283,-73.9472903091,5.6917527326
573,40.721283,-73.9492702713,6.07256620295
574,40.721283,-73.9512502334,6.0628791995
575,40.721283,-73.9552101577,6.05835493329
576,40.721283,-73.9571901199,5.75840969833
577,40.721283,-73.959170082,5.61430748552
578,40.721283,-73.9611500442,5.52559300836
579,40.721283,-73.9631300063,5.46767219173
580,40.721283,-73.9750097792,5.22144041925
581,40.721283,-73.9789697035,5.86547812763
582,40.721283,-73.9809496656,5.75040848544
583,40.721283,-73.9829296278,6.02805920664
584,40.721283,-73.9849095899,5.62130535982
585,40.721283,-73.9868895521,5.75674890359
586,40.721283,-73.9908494763,5.66256531981
587,40.721283,-73.9948094006,5.85366420168
588,40.721283,-73.9967893628,5.82388015293
589,40.721283,-73.9987693249,6.02238467708
590,40.721283,-74.0007492871,5.84593299331
591,40.721283,-74.0047092114,6.05635313017
592,40.721283,-74.0066891735,5.62945803074
593,40.721283,-74.0086691356,5.75823702317
594,40.721283,-74.0106490978,5.59699392483
595,40.721283,-74.0126290599,4.97537617019
596,40.721283,-74.026488795,5.57985612566
597,40.722783,-73.9057111041,5.8195973928
598,40.722783,-73.9076910662,5.90675689721
599,40.722783,-73.9096710284,5.91877416928
600,40.722783,-73.9116509905,5.66414823661
601,40.722783,-73.9136309527,5.58648023568
602,40.722783,-73.9156109148,5.31249019273
603,40.722783,-73.917590877,5.4315305904
604,40.722783,-73.9195708391,5.8049441267
605,40.722783,-73.9215508013,5.60265850593
606,40.722783,-73.9354105363,5.34570992578
607,40.722783,-73.9373904984,6.00228097865
608,40.722783,-73.9393704606,4.94391768041
609,40.722783,-73.9413504227,6.13480973222
610,40.722783,-73.9433303849,5.56134481345
611,40.722783,-73.945310347,5.73289455626
612,40.722783,-73.9472903091,5.96938022053
613,40.722783,-73.9492702713,5.50191745923
614,40.722783,-73.9512502334,6.35365541583
615,40.722783,-73.9532301956,5.83428102542
616,40.722783,-73.9552101577,5.52228117503
617,40.722783,-73.9571901199,5.48180540021
618,40.722783,-73.959170082,5.04892318501
619,40.722783,-73.9750097792,5.27713362494
620,40.722783,-73.9769897413,5.60470956343
621,40.722783,-73.9789697035,6.09010828303
622,40.722783,-73.9809496656,5.99882058607
623,40.722783,-73.9829296278,5.99890933772
624,40.722783,-73.9849095899,5.80670291918
625,40.722783,-73.9868895521,5.95148109099
626,40.722783,-73.9888695142,5.52718222916
627,40.722783,-73.9908494763,5.74940062811
628,40.722783,-73.9928294385,5.33362998986
629,40.722783,-73.9967893628,5.88757070201
630,40.722783,-73.9987693249,5.72334233578
631,40.722783,-74.0007492871,5.80478429703
632,40.722783,-74.0066891735,5.57373707141
633,40.722783,-74.0086691356,5.67935242486
634,40.722783,-74.0126290599,5.99954934287
635,40.724283,-73.9057111041,6.0437622039
