,lat,lng,tree,sky
433,41.843104,-87.6928255918,64070.5,51109.25
434,41.843104,-87.6948401075,56769.0,42529.75
435,41.843104,-87.7008836546,1151.25,54997.75
436,41.843104,-87.7028981703,3176.25,61799.25
437,41.844604,-87.6102304482,54709.25,65519.0
438,41.844604,-87.6142594796,52414.25,45880.25
439,41.844604,-87.618288511,27756.5,40136.75
440,41.844604,-87.6203030267,62533.25,26741.5
441,41.844604,-87.6263465738,79561.0,26558.0
442,41.844604,-87.6283610895,42382.25,52153.75
443,41.844604,-87.6303756052,36731.75,35406.5
444,41.844604,-87.6323901209,5466.75,72380.75
445,41.844604,-87.6344046366,1927.5,39398.0
446,41.844604,-87.6364191523,4241.0,37520.0
447,41.844604,-87.638433668,49928.75,26399.5
448,41.844604,-87.6404481837,93912.0,5343.5
449,41.844604,-87.6424626994,40900.25,31375.0
450,41.844604,-87.6444772151,41898.75,30160.75
451,41.844604,-87.6464917308,18424.0,56259.0
452,41.844604,-87.6485062465,26732.5,55054.0
453,41.844604,-87.6505207622,8012.75,53959.25
454,41.844604,-87.6525352779,6205.5,79137.5
455,41.844604,-87.6545497935,7631.5,78.5
456,41.844604,-87.6565643092,8350.0,61009.75
457,41.844604,-87.6585788249,48812.75,35805.75
458,41.844604,-87.6605933406,25800.25,67209.0
459,41.844604,-87.6626078563,13921.0,76321.0
460,41.844604,-87.664622372,8011.25,78434.5
461,41.844604,-87.6686514034,13923.75,73705.0
462,41.844604,-87.6807384976,9160.25,64921.25
463,41.844604,-87.684767529,11842.75,68308.75
464,41.844604,-87.6867820447,40868.5,14598.25
465,41.844604,-87.6887965604,24018.75,58460.75
466,41.844604,-87.6908110761,73577.25,38029.25
467,41.844604,-87.6928255918,45042.25,36473.5
468,41.844604,-87.6948401075,47660.0,42464.0
469,41.844604,-87.6968546232,19370.5,53758.75
470,41.844604,-87.6988691389,8411.25,41809.5
471,41.844604,-87.7008836546,20382.75,52445.0
472,41.844604,-87.7028981703,1521.5,54154.5
473,41.846104,-87.6102304482,60102.25,63755.25
474,41.846104,-87.6122449639,43304.75,64705.25
475,41.846104,-87.618288511,33207.25,47351.5
476,41.846104,-87.6203030267,12879.25,35070.5
477,41.846104,-87.6263465738,86793.5,21807.0
478,41.846104,-87.6283610895,12070.5,10660.25
479,41.846104,-87.6303756052,55763.0,62880.75
480,41.846104,-87.6323901209,28049.25,41748.0
481,41.846104,-87.6344046366,45989.0,24816.75
482,41.846104,-87.6364191523,6370.75,26057.25
483,41.846104,-87.638433668,8082.25,80055.25
484,41.846104,-87.6404481837,57672.0,18064.0
485,41.846104,-87.6424626994,14222.0,41700.0
486,41.846104,-87.6444772151,27807.0,71513.75
487,41.846104,-87.6464917308,4544.0,5027.25
488,41.846104,-87.6485062465,45213.5,51278.0
489,41.846104,-87.6525352779,15741.75,54074.5
490,41.846104,-87.6545497935,56018.75,35171.75
491,41.846104,-87.6565643092,50609.75,47935.0
492,41.846104,-87.6605933406,7617.0,78557.5
493,41.846104,-87.6706659191,1888.5,73065.75
494,41.846104,-87.6807384976,38852.25,59815.75
495,41.846104,-87.6827530133,23924.75,31800.75
496,41.846104,-87.684767529,13134.5,45958.75
497,41.846104,-87.6887965604,28675.75,68591.0
498,41.846104,-87.6908110761,18714.75,47408.0
499,41.846104,-87.6928255918,45360.25,28774.75
500,41.846104,-87.6948401075,84903.25,38293.75
501,41.846104,-87.6968546232,31685.75,46275.75
502,41.846104,-87.6988691389,70985.25,12986.75
503,41.846104,-87.7008836546,10609.75,51491.0
504,41.846104,-87.7028981703,44054.75,26767.5
505,41.846104,-87.704912686,1423.5,47801.25
506,41.847604,-87.6102304482,71831.5,66776.25
507,41.847604,-87.6122449639,52269.0,59226.25
508,41.847604,-87.6142594796,7843.25,75475.0
509,41.847604,-87.6162739953,6710.0,42496.0
510,41.847604,-87.618288511,37003.75,57109.75
511,41.847604,-87.6203030267,49208.75,49053.0
512,41.847604,-87.6223175424,37525.75,53918.25
513,41.847604,-87.6243320581,7713.5,62356.5
514,41.847604,-87.6263465738,20620.25,50056.75
515,41.847604,-87.6283610895,50455.0,62023.0
516,41.847604,-87.6303756052,28718.25,76298.25
517,41.847604,-87.6323901209,64093.5,37172.0
518,41.847604,-87.6344046366,52259.0,67768.0
519,41.847604,-87.6364191523,38957.25,27596.0
520,41.847604,-87.638433668,16530.0,55948.5
521,41.847604,-87.6404481837,64952.25,47347.75
522,41.847604,-87.6424626994,3518.5,76961.25
523,41.847604,-87.6444772151,44174.0,25200.0
524,41.847604,-87.6464917308,5202.0,46182.0
525,41.847604,-87.6585788249,13854.25,71581.5
526,41.847604,-87.6605933406,36640.75,58752.0
527,41.847604,-87.6706659191,5623.0,73241.25
528,41.847604,-87.6787239819,41945.0,43603.25
529,41.847604,-87.6807384976,44522.5,44677.75
530,41.847604,-87.6827530133,22211.75,26333.5
531,41.847604,-87.684767529,37679.0,34615.0
532,41.847604,-87.6867820447,34796.0,35585.0
533,41.847604,-87.6908110761,89596.75,4719.25
534,41.847604,-87.6928255918,48002.5,24967.5
535,41.847604,-87.6948401075,69731.25,37544.5
536,41.847604,-87.6968546232,79097.25,30013.0
537,41.847604,-87.6988691389,71681.75,36603.25
538,41.847604,-87.7008836546,40611.0,23484.0
539,41.847604,-87.7028981703,15056.25,25768.75
540,41.847604,-87.704912686,12049.25,42067.0
541,41.849104,-87.6102304482,111570.0,22424.25
542,41.849104,-87.6122449639,24616.25,52826.25
543,41.849104,-87.6142594796,4298.5,59948.5
544,41.849104,-87.618288511,22833.5,39850.0
545,41.849104,-87.6223175424,21956.0,34954.75
546,41.849104,-87.6243320581,20307.25,44952.5
547,41.849104,-87.6263465738,8516.5,21430.5
548,41.849104,-87.6283610895,20337.25,52534.75
549,41.849104,-87.6303756052,42609.25,78670.75
550,41.849104,-87.6323901209,11121.75,32164.5
551,41.849104,-87.6344046366,50022.0,16722.0
552,41.849104,-87.6364191523,54046.0,22745.0
553,41.849104,-87.638433668,9571.5,45348.75
554,41.849104,-87.6424626994,9188.0,40085.25
555,41.849104,-87.6444772151,7890.0,81222.75
556,41.849104,-87.6464917308,2322.25,69508.0
557,41.849104,-87.6485062465,23940.25,66956.25
558,41.849104,-87.6585788249,40038.25,65109.5
