,0,1
13487,27656,28197
13488,27195,29654
13489,26418,28764
13490,26413,28592
13491,27392,28690
13492,25111,28732
13493,27571,27697
13494,26256,26622
13495,27733,28531
13496,24290,24477
13497,19973,28761
13498,26464,28044
13499,25865,28435
13500,27296,28009
13501,20930,29976
13502,25131,28438
13503,23000,27404
13504,28171,28281
13505,27172,30279
13506,22924,28980
13507,27557,29512
13508,26856,27241
13509,24896,27945
13510,27045,27546
13511,24640,28701
13512,27444,27753
13513,26876,27519
13514,27626,28474
13515,22815,30021
13516,25776,28899
13517,24138,26449
13518,22306,23968
13519,23515,29428
13520,21247,27943
13521,27486,29528
13522,23736,27799
13523,24463,29538
13524,22462,27937
13525,27416,28699
13526,26874,27959
13527,23450,29000
13528,25023,27940
13529,18844,27232
13530,19624,29735
13531,20481,27871
13532,22690,25547
13533,21270,24498
13534,24544,25860
13535,25078,28406
13536,27861,28090
13537,25726,28394
13538,21400,28675
13539,26591,29775
13540,25029,27702
13541,26169,28532
13542,25330,26510
13543,26742,28385
13544,26485,27986
13545,23603,29043
13546,24437,29277
13547,26978,27693
13548,22161,27505
13549,22202,27456
13550,23777,27688
13551,25936,26623
13552,20888,28973
13553,26639,28836
13554,27914,28304
13555,23369,28970
13556,25700,26353
13557,28536,30337
13558,27088,28540
13559,23223,26784
13560,26385,27779
13561,26610,28677
13562,28414,28928
13563,27076,27669
13564,23052,26463
13565,25281,26188
13566,24264,25110
13567,29033,29558
13568,27720,28522
13569,28479,29252
13570,22167,28353
13571,27620,28724
13572,17163,20115
13573,17228,27762
13574,26950,29721
13575,24169,26936
13576,26593,28996
13577,27009,29635
13578,23203,27266
13579,22712,27841
13580,27961,29227
13581,23435,26370
13582,23158,28758
13583,24275,27684
13584,23234,26457
13585,20731,26462
13586,26597,27659
13587,21115,29760
13588,25249,26692
13589,26472,26772
13590,27600,29493
13591,27531,29349
13592,24720,28578
13593,22278,29650
13594,27579,29023
13595,20057,24402
13596,27663,27973
13597,29312,30273
13598,25905,29646
13599,21767,29202
13600,19194,29992
13601,26707,28334
13602,22082,25201
13603,25759,27512
13604,22743,28983
13605,25903,29658
13606,25515,26868
13607,26011,27561
13608,24215,29153
13609,21181,26842
13610,22450,27036
13611,28018,28444
13612,21865,28633
13613,27987,29619
13614,20690,25634
13615,25391,27772
13616,27811,28744
13617,24746,24801
13618,26974,29488
13619,24396,28799
13620,17131,25393
13621,22837,27323
13622,26502,27599
13623,27422,27736
13624,25689,26995
13625,22090,27849
13626,19793,27425
13627,26896,28637
13628,23018,28923
13629,23712,26260
13630,21541,28880
13631,22056,25815
13632,27358,29228
13633,24236,24946
13634,26915,27962
13635,27493,27593
13636,25053,26832
13637,25163,28022
13638,26871,28866
13639,23213,28618
13640,22315,30239
13641,23717,29031
13642,27455,28511
13643,26218,28666
13644,27823,29615
13645,26641,26787
13646,22542,29005
13647,25182,27680
13648,27312,28310
13649,28563,29027
13650,27435,28389
13651,21867,29900
13652,28360,29223
13653,25586,27764
13654,25129,25259
13655,22200,29133
13656,20130,23904
13657,19510,29255
13658,26630,28611
13659,27079,29076
13660,27690,29616
13661,27732,28667
13662,26430,28874
13663,28293,28556
13664,27219,27279
13665,19155,28825
13666,21107,24240
13667,25851,30506
13668,25141,26403
13669,22875,29186
13670,27414,27759
13671,27787,28340
13672,23417,25956
13673,28965,29380
13674,27269,29161
13675,19972,25232
13676,25743,28596
13677,23532,28006
13678,27229,28064
13679,23932,27145
13680,23449,27332
13681,19934,26958
13682,26729,29374
13683,21991,27930
13684,24526,26880
13685,24258,27601
13686,25258,27968
13687,27694,30034
13688,23117,25212
13689,28559,28716
13690,26250,26844
13691,18715,27580
13692,28066,30220
13693,25286,29982
13694,26129,29427
13695,24371,29699
13696,25047,27657
13697,20543,29694
13698,25404,28989
13699,26902,30263
13700,27477,29740
13701,28808,29313
13702,27766,28220
13703,28978,29354
13704,23787,27016
13705,18060,27901
13706,21791,28884
13707,28839,29330
13708,24030,29414
13709,19425,29994
13710,25283,27878
13711,26983,27837
13712,25829,29842
13713,24996,27932
13714,27498,28265
13715,27131,28962
13716,24378,28130
13717,24891,29991
13718,25703,26075
13719,28626,29513
13720,22217,25977
13721,26595,29343
13722,28773,29093
13723,26456,28068
13724,28949,29188
13725,24769,26140
13726,25017,28364
13727,22242,29590
13728,24649,29006
13729,24908,28834
13730,23447,28595
13731,23111,25948
13732,19835,29131
13733,24560,26628
13734,27854,28398
13735,29172,30265
13736,28251,28646
13737,20175,27115
13738,25686,27746
13739,26317,28620
13740,24508,25576
13741,22881,26928
13742,25966,27869
13743,29080,29262
13744,28530,29632
13745,26959,29637
13746,25685,26495
13747,27951,28905
13748,24921,28625
13749,23593,27780
13750,28913,29466
13751,25216,27238
13752,27110,29323
13753,23258,28091
13754,26427,27228
13755,18051,28102
13756,28237,28401
13757,26688,29998
13758,28807,28848
13759,24656,28849
13760,26528,27318
13761,26609,29869
13762,26782,28598
13763,26869,29565
13764,27522,29489
13765,27203,28062
13766,28490,30073
13767,24066,28631
13768,27899,28804
13769,24530,27915
13770,26024,28463
13771,26493,29195
13772,18918,23575
13773,26654,30379
13774,22189,28756
13775,18135,28789
13776,25387,26501
13777,25587,26944
13778,25578,28190
13779,22494,30119
13780,29084,30009
13781,26586,27354
13782,29360,29818
13783,27449,29103
13784,23375,26708
13785,25719,29871
13786,28041,29166
13787,26956,29927
13788,27996,29334
13789,18065,23916
13790,26072,29138
13791,27384,27882
13792,26196,30036
13793,21051,27661
13794,26910,29385
13795,26483,28126
13796,23910,28319
13797,26181,28094
13798,25461,26400
13799,18015,22829
13800,28332,29605
13801,28151,29139
13802,22323,26683
13803,28137,29297
13804,25088,29648
13805,26565,27394
13806,27807,28977
13807,27208,29341
13808,26702,28268
13809,26809,28328
13810,24630,30177
13811,27301,30415
13812,26824,29286
13813,23103,25941
13814,23347,29506
13815,26672,27815
13816,23784,30113
13817,27514,28976
13818,27028,27032
13819,24207,28803
13820,22249,24515
13821,25732,29984
13822,24293,29052
13823,27739,28296
13824,25802,26770
13825,19398,22517
13826,26505,27770
13827,28525,28751
13828,29042,29611
13829,24285,28016
13830,27126,27765
13831,21572,29114
13832,27407,27575
13833,28157,29576
13834,26185,26843
13835,27366,29597
13836,26421,30222
13837,26263,28386
13838,28947,29059
13839,25920,27792
13840,24139,28765
13841,26850,30236
13842,27130,27960
13843,25419,29600
13844,24733,28800
13845,25285,29169
13846,25615,27488
13847,28497,30315
13848,21018,27506
13849,26376,30313
13850,23414,25455
13851,24957,25518
13852,28133,28507
13853,27495,28450
13854,29317,29785
13855,24857,27497
13856,23265,26331
13857,25428,30646
13858,23341,26731
13859,24603,28863
13860,19085,29256
13861,29620,30229
13862,18097,18117
13863,26968,28117
13864,24085,25480
13865,26572,28607
13866,21458,29789
13867,22919,30433
13868,28004,30064
13869,22595,26796
13870,25601,28794
13871,23485,27012
13872,25128,27431
13873,23961,25417
13874,29448,29526
13875,20834,29105
13876,27558,28698
13877,27288,29441
13878,22895,27189
13879,24170,28367
13880,26159,29373
13881,25669,30347
13882,26042,26481
13883,27958,28733
13884,28318,29171
13885,25505,25556
13886,27290,30112
13887,27243,29781
13888,25196,28624
13889,25995,29415
13890,26962,27193
13891,25897,28552
13892,26827,27536
13893,27516,29504
13894,26815,26891
13895,24672,27395
13896,26924,28687
13897,27492,28475
13898,28337,29340
13899,26499,30185
13900,28387,29486
13901,24420,26306
13902,23524,26697
13903,24792,26221
13904,24092,28074
13905,27909,29855
13906,22911,29132
13907,29218,30807
13908,28198,29191
13909,27436,28614
13910,24312,29299
13911,26624,28709
13912,26748,29754
13913,24951,28801
13914,28537,29377
13915,26318,29659
13916,27686,28935
13917,19511,20261
13918,27923,28341
13919,29167,29809
13920,26155,28950
13921,26673,30022
13922,27798,28727
13923,22658,27068
13924,28957,30376
13925,25619,29294
13926,26371,26901
13927,27607,28245
13928,26571,29049
13929,27401,29397
13930,22605,29140
13931,26676,28192
13932,24389,26994
13933,28963,30044
13934,26589,26721
13935,25637,28146
13936,17588,24613
13937,26821,28961
13938,24490,27585
13939,26698,28093
13940,28682,28832
13941,26394,30339
13942,24734,25783
13943,27415,28342
13944,29938,30158
13945,26763,28512
13946,28533,28829
13947,27001,28461
13948,27810,29224
13949,28035,28127
13950,26574,27346
13951,23692,30292
13952,27124,27805
13953,26759,27165
13954,17261,25361
13955,20922,28079
13956,28010,29405
13957,27234,28052
13958,27263,28656
13959,27605,28791
13960,28937,30000
13961,24465,29356
13962,26211,30434
13963,23151,28043
13964,26907,27362
13965,22538,25496
13966,23849,26139
13967,24591,27887
13968,24610,30631
13969,26931,27308
13970,26275,30105
13971,29500,29551
13972,23299,27537
13973,20867,29751
13974,25040,29102
13975,28263,28597
13976,23311,23552
13977,23398,30070
13978,23405,26631
13979,28373,29193
13980,22131,29109
13981,27698,28449
13982,18646,27152
13983,24309,27592
13984,29288,29711
13985,25933,26183
13986,19090,27341
13987,25484,25566
13988,25228,30654
13989,24958,28728
13990,24859,29750
13991,26036,27855
13992,28417,29016
13993,26616,28344
13994,20489,29149
13995,27627,29593
13996,26210,28806
13997,27474,30069
13998,27939,29329
13999,23157,27385
14000,23216,29893
14001,27727,30534
14002,28644,29443
14003,24889,26329
14004,24223,28083
14005,28071,29686
14006,25246,28546
14007,20637,27313
14008,26031,28813
14009,26166,28529
14010,25300,28670
14011,28878,29557
14012,23149,23989
14013,26606,30187
14014,27738,30306
14015,27223,28553
14016,28238,28351
14017,23872,26267
14018,28796,29204
14019,25081,28053
14020,17823,27777
14021,24766,28734
14022,24404,28466
14023,29201,30182
14024,28061,28202
14025,22017,28060
14026,24039,28380
14027,26233,26818
14028,27178,27481
14029,23088,27355
14030,29207,29265
14031,22160,27757
14032,27022,28186
14033,28933,29213
14034,24718,26374
14035,26612,28169
14036,27363,30110
14037,26356,29183
14038,25750,29625
14039,27653,27955
14040,28741,28858
14041,19454,30038
14042,29421,29926
14043,29259,30081
14044,26423,29700
14045,28017,29355
14046,28001,28673
14047,27722,28244
14048,28771,28865
14049,27344,29249
14050,19114,27374
14051,29232,29610
14052,27651,28054
14053,25697,28224
14054,26951,29702
14055,27735,28110
14056,29821,30190
14057,26089,26808
14058,28076,28308
14059,22526,29487
14060,24974,28375
14061,29480,30521
14062,27221,29728
14063,20932,26964
14064,26846,30052
14065,25444,29047
14066,28718,29999
14067,29037,30122
14068,28421,28812
14069,26583,29381
14070,26719,28240
14071,24190,27936
14072,26805,28259
14073,25622,28649
14074,30033,30611
14075,19333,28012
14076,28726,29559
14077,25550,30407
14078,25037,26416
14079,26866,29769
14080,27933,29197
14081,28155,29147
14082,20282,28491
14083,26512,28577
14084,26830,29617
14085,28038,29165
14086,27988,28700
14087,26339,27979
14088,25352,31019
14089,21924,25765
14090,26540,27202
14091,28632,29291
14092,28159,29298
14093,29063,30193
14094,28719,28879
14095,27758,29363
14096,23684,26282
14097,27356,27450
14098,28174,28225
14099,29430,30231
14100,17158,28992
14101,26289,29400
14102,29521,30173
14103,28230,28437
14104,27683,29185
14105,27847,30726
14106,26569,29996
14107,29915,30304
14108,27006,28920
14109,26810,29747
14110,26989,28176
14111,28717,30084
14112,28768,30822
14113,27184,28802
14114,24327,30013
14115,24870,28740
14116,23884,26378
14117,27918,30361
14118,27008,28217
14119,26788,30196
14120,25080,27675
14121,26645,27649
14122,26064,29505
14123,19227,31064
14124,28355,29064
14125,25454,29032
14126,28835,29971
14127,27396,28164
14128,25130,25604
14129,26190,26829
14130,18618,26269
14131,27631,30390
14132,28576,30192
14133,29081,29127
14134,27161,28363
14135,28627,30416
14136,20775,29549
14137,19967,29666
14138,24685,29420
14139,26948,29945
14140,24542,26780
14141,23838,30633
14142,26988,28604
14143,29797,30764
14144,23945,24845
14145,27681,29881
14146,28482,29328
14147,21980,29438
14148,24495,28122
14149,25545,29552
14150,25378,28458
14151,28234,28861
14152,25180,29446
14153,28951,28972
14154,26733,27502
14155,27000,28876
14156,30267,30714
14157,26629,27859
14158,24425,30086
14159,28402,29324
14160,27829,29494
14161,20246,22481
14162,26807,28381
14163,26226,28408
14164,27330,30675
14165,28115,28615
14166,27191,28504
14167,28554,30108
14168,27704,28729
14169,18040,29715
14170,19931,29614
14171,28594,30832
14172,26201,26661
14173,27056,27806
14174,28271,30419
14175,20103,26272
14176,26388,29020
14177,27339,29712
14178,25165,25665
14179,26718,28886
14180,26247,30425
14181,28290,29520
14182,29719,31036
14183,27654,29663
14184,28847,30370
14185,28214,29865
14186,28790,29444
14187,26603,29778
14188,25475,30658
14189,29440,29618
14190,26747,28590
14191,29743,29762
14192,24841,30799
14193,24493,27277
14194,28163,28291
14195,28720,29788
14196,26585,29192
14197,25837,26794
14198,24331,28579
14199,28388,29854
14200,28464,29254
14201,29060,29852
14202,26592,29432
14203,25400,30055
14204,25448,30242
14205,23073,28503
14206,23618,26839
14207,25955,27568
14208,28277,28298
14209,27789,30117
14210,28391,29784
14211,28256,30864
14212,24221,26382
14213,26938,29682
14214,29308,29965
14215,27447,30604
14216,25985,28574
14217,24520,29606
14218,26825,27453
14219,25863,26666
14220,18698,29745
14221,24020,29271
14222,27147,30016
14223,22150,30792
14224,21586,31122
14225,28129,29738
14226,30153,30585
14227,24970,29796
14228,25760,29040
14229,29269,30253
14230,24058,30274
14231,23613,28658
14232,27379,30014
14233,29536,29840
14234,26490,27625
14235,26291,29651
14236,28285,29473
14237,27421,29916
14238,25924,30318
14239,29008,30278
14240,26878,28472
14241,25950,26046
14242,26517,29086
14243,26391,29913
14244,25968,30827
14245,25050,27099
14246,28033,28921
14247,28964,29987
14248,27917,30198
14249,26547,28688
14250,27912,29411
14251,25508,29106
14252,27349,30368
14253,29212,30255
14254,28253,29338
14255,24430,28427
14256,28152,29391
14257,27260,28416
14258,28026,28188
14259,23840,30526
14260,24191,27971
14261,28606,29325
14262,26187,29897
14263,27141,28635
14264,28883,29543
14265,28114,29716
14266,23306,29135
14267,27877,29851
14268,27334,28526
14269,27983,30677
14270,27390,27501
14271,26556,30546
14272,28539,29729
14273,24018,27966
14274,25678,28775
14275,27114,30450
14276,24961,29319
14277,28080,30160
14278,29199,29406
14279,26253,29739
14280,28818,30218
14281,17207,30703
14282,26135,29358
14283,28284,29524
14284,26969,29453
14285,19322,29071
14286,25740,27948
14287,24628,29993
14288,24162,29125
14289,26615,28622
14290,20239,29157
14291,28315,29803
14292,26841,27545
14293,25746,29474
14294,24566,29920
14295,22680,29511
14296,21166,30349
14297,28651,30442
14298,28910,29733
14299,25883,29099
14300,27897,28365
14301,24574,27286
14302,25202,28816
14303,23443,28467
14304,29320,29748
14305,27671,27771
14306,27664,28715
14307,24116,29401
14308,27291,28737
14309,25388,25835
14310,24952,27584
14311,28549,30899
14312,27797,29158
14313,26243,26415
14314,18573,27891
14315,29116,29878
14316,28837,29382
14317,26633,29767
14318,27964,30710
14319,27999,30978
14320,27480,28689
14321,28904,29426
14322,21699,29722
14323,29012,29761
14324,27237,27448
14325,26112,30032
14326,28840,29802
14327,26202,30615
14328,29182,29601
14329,27139,29622
14330,26150,28345
14331,24719,28757
14332,28704,29180
14333,28684,30838
14334,29370,29412
14335,27205,27781
14336,25057,29112
14337,29045,29280
14338,26313,29061
14339,29067,29365
14340,29089,30485
14341,17030,23116
14342,28545,30045
14343,28434,29908
14344,27904,28103
14345,26879,29808
14346,26077,29912
14347,28499,29522
14348,29057,29933
14349,28069,29399
14350,27073,29342
14351,19602,29613
14352,30128,30384
14353,24972,27031
14354,27383,28243
14355,27644,30046
14356,25714,28565
14357,28034,29457
14358,25696,27990
14359,26230,30098
14360,26701,30720
14361,26333,30773
14362,24334,29150
14363,25592,29603
14364,26242,29274
14365,27023,28936
14366,26601,29951
14367,28897,30142
14368,27454,29673
14369,30478,30688
14370,27465,29950
14371,26336,29584
14372,27043,29376
14373,24123,26819
14374,27439,29344
14375,26651,28432
14376,28867,29684
14377,29214,30114
14378,28216,28368
14379,26551,30671
14380,26379,29246
14381,27833,31143
14382,25642,30514
14383,27700,29798
14384,29314,29542
14385,27726,30469
14386,26602,29065
14387,29508,30030
14388,27754,28795
14389,27423,30050
14390,28488,28872
14391,29580,29835
14392,28424,29683
14393,26920,30447
14394,29482,30477
14395,28544,29115
14396,29243,30321
14397,27491,28289
14398,26908,29640
14399,29422,30467
14400,28352,29649
14401,25542,29242
14402,28361,30617
14403,29386,29507
14404,28455,30100
14405,29028,30049
14406,19156,27020
14407,27482,28397
14408,25166,29786
14409,26680,30188
14410,26660,28859
14411,28078,29017
14412,28262,28752
14413,28653,29997
14414,29677,30988
14415,29638,30184
14416,27911,30767
14417,26219,30728
14418,24779,30529
14419,29464,29954
14420,30213,30470
14421,25710,27179
14422,29283,29896
14423,27067,28843
14424,28984,30126
14425,28313,28395
14426,29981,30135
14427,28945,30528
14428,27838,27885
14429,27315,30387
14430,27295,29289
14431,27893,30035
14432,28501,29237
14433,26307,29409
14434,25021,29726
14435,28958,29567
14436,25499,27719
14437,25645,26982
14438,27343,28558
14439,26647,29523
14440,26258,30200
14441,26836,27610
14442,22512,29527
14443,20611,28073
14444,28480,30076
14445,29531,30244
14446,29696,30642
14447,28645,29685
14448,29697,30042
14449,29834,30874
14450,27863,28944
14451,28139,30669
14452,28257,29184
14453,28116,29949
14454,28882,30412
14455,24822,29035
14456,30270,30533
14457,25974,26361
14458,24517,30249
14459,27175,30737
14460,29393,29870
14461,28405,29828
14462,27642,29736
14463,26345,29190
14464,27652,28902
14465,29924,30882
14466,23241,30922
14467,27747,28160
14468,28736,30165
14469,28000,30085
14470,28172,30753
14471,28275,29048
14472,27574,29230
14473,28471,29384
14474,26530,29378
14475,26259,30061
14476,24568,28617
14477,26906,27944
14478,27322,30404
14479,26987,30004
14480,24683,29053
14481,22136,26929
14482,17078,30171
14483,29790,30071
14484,25230,27980
14485,23136,28452
14486,27547,28374
14487,25828,29383
14488,28502,29315
14489,27612,29073
14490,24199,28889
14491,29357,29836
14492,30248,30549
14493,26261,27490
14494,25768,29092
14495,23479,30047
14496,29301,30261
14497,28916,29066
14498,25796,28182
14499,20571,28730
14500,26753,30058
14501,29891,30405
14502,25156,30569
14503,29306,31009
14504,28550,28907
14505,28510,29424
14506,29082,29963
14507,27808,30650
14508,23651,27307
14509,22230,24565
14510,27245,29985
14511,29990,30186
14512,28852,30246
14513,28572,30072
14514,29398,30063
14515,27048,30772
14516,26855,28377
14517,25889,29822
14518,29496,30088
14519,29162,30051
14520,25416,26080
14521,25688,27796
14522,26845,27033
14523,29056,29160
14524,28623,28659
14525,28278,28460
14526,29234,29995
14527,24890,31177
14528,29644,31048
14529,24042,29718
14530,27794,28881
14531,27428,31283
14532,27591,28856
14533,21046,28685
14534,29210,29923
14535,25606,27457
14536,28037,29403
14537,26191,28288
14538,22998,29108
14539,30006,31043
14540,24982,28210
14541,28011,28101
14542,28241,29662
14543,29264,30224
14544,28628,28893
14545,26389,30487
14546,24521,26581
14547,29322,29532
14548,27187,27655
14549,29941,30523
14550,24632,28415
14551,28403,30962
14552,20408,27812
14553,29724,30681
14554,28272,29889
14555,25027,26104
14556,28349,30157
14557,30174,30367
14558,26865,29598
14559,26823,31240
14560,28855,29594
14561,28762,28782
14562,27467,31405
14563,27830,31339
14564,27299,30314
14565,27149,29973
14566,30411,30582
14567,28153,29471
14568,28974,30924
14569,29672,29756
14570,27731,29498
14571,28473,28943
14572,28489,30663
14573,29462,30695
14574,22732,29113
14575,28446,29680
14576,27137,28209
14577,28591,31084
14578,28396,29408
14579,26699,27617
14580,28705,29974
14581,29692,30912
14582,28934,29267
14583,24005,29969
14584,26773,29003
14585,28643,29710
14586,27821,28428
14587,25427,28111
14588,27950,28106
14589,28831,30917
14590,27560,30291
14591,26955,30625
14592,27566,29827
14593,28735,29479
14594,29327,29369
14595,27843,30823
14596,26443,30808
14597,25915,29333
14598,25998,30127
14599,24807,31208
14600,28612,30005
14601,28195,29145
14602,28660,29490
14603,29665,30584
14604,25133,27916
14605,25673,28551
14606,24308,26738
14607,27874,29318
14608,27619,30456
14609,26812,27858
14610,26657,27660
14611,25864,28270
14612,27410,28982
14613,28311,29302
14614,27641,30520
14615,25380,29534
14616,25568,29502
14617,28440,28520
14618,28177,30417
14619,23512,30204
14620,29709,30225
14621,28481,31041
14622,28676,31085
14623,28955,29503
14624,26774,28535
14625,29198,30811
14626,29219,31170
14627,28641,29485
14628,25271,27321
14629,28258,29856
14630,28390,30463
14631,28312,28994
14632,29890,30903
14633,22033,30821
14634,28383,30481
14635,28483,28589
14636,27377,31465
14637,28058,29860
14638,28810,30393
14639,28085,29903
14640,24046,30340
14641,30138,31453
14642,28781,28811
14643,29967,31095
14644,25168,30066
14645,27348,29211
14646,26886,28521
14647,29589,29774
14648,28779,29929
14649,29196,30568
14650,28823,29094
14651,30299,30890
14652,25402,29592
14653,25616,26705
14654,25900,29078
14655,29839,30010
14656,29571,30770
14657,29624,29642
14658,28495,30691
14659,27866,30092
14660,28703,29873
14661,27852,31172
14662,26584,27066
14663,27034,29732
14664,27865,31244
14665,28246,28267
14666,30102,31267
14667,28986,29481
14668,28493,28694
14669,27708,30889
14670,21147,27994
14671,29128,29660
14672,26927,28890
14673,21868,30369
14674,27879,30125
14675,26726,27795
14676,28221,28912
14677,28742,29560
14678,26888,29396
14679,29339,30322
14680,29874,30757
14681,26222,27965
14682,28766,28826
14683,25239,30364
14684,27613,29177
14685,24931,29292
14686,28838,30166
14687,29819,29888
14688,29914,30350
14689,27685,28710
14690,29609,30618
14691,28917,30579
14692,28648,30972
14693,28613,29723
14694,28759,31324
14695,29151,30854
14696,27484,30716
14697,29429,29810
14698,28075,28583
14699,28877,31098
14700,28007,28966
14701,23835,28407
14702,26099,29120
14703,23459,28045
14704,28087,28366
14705,27582,29755
14706,24177,27342
14707,28929,30743
14708,27417,28566
14709,29477,30120
14710,30136,30910
14711,29826,30694
14712,25033,27682
14713,29529,30074
14714,28888,30693
14715,29859,30444
14716,26860,30418
14717,28817,30431
14718,30197,31073
14719,28175,28706
14720,30536,30780
14721,27801,30445
14722,29687,30348
14723,30635,31106
14724,30107,30865
14725,25994,31477
14726,28587,30091
14727,28156,28672
14728,27995,30537
14729,27845,28469
14730,29022,30090
14731,27773,28207
14732,28123,29720
14733,26200,29278
14734,26914,31565
14735,27026,29868
14736,30446,30750
14737,25084,28063
14738,28494,30420
14739,27541,28968
14740,28948,29866
14741,28662,29820
14742,27678,30012
14743,23919,28639
14744,28564,30159
14745,29645,29862
14746,30234,31706
14747,30786,31100
14748,29034,30179
14749,24222,30305
14750,29387,30060
14751,28430,31393
14752,21936,30638
14753,28959,30473
14754,28201,29075
14755,28108,29497
14756,23336,30817
14757,28749,31184
14758,29434,29794
14759,29208,30023
14760,28326,28707
14761,28822,31129
14762,28608,28814
14763,27552,28663
14764,28029,30394
14765,28725,31506
14766,22497,30362
14767,26954,29119
14768,27802,28621
14769,30293,30495
14770,27473,29367
14771,30438,31146
14772,25583,31266
14773,28191,30097
14774,27282,27889
14775,29200,29717
14776,27092,31199
14777,30680,30878
14778,18822,28619
14779,23781,31305
14780,28161,29955
14781,25304,28283
14782,24869,29737
14783,27324,30981
14784,29845,30954
14785,28154,28273
14786,30435,30813
14787,30146,30511
14788,27712,29734
14789,30561,31350
14790,29942,31117
14791,29676,31227
14792,24780,28582
14793,30388,30505
14794,30354,31008
14795,27057,29187
14796,24386,29667
14797,29519,30170
14798,29575,30707
14799,25335,30083
14800,28738,30662
14801,29179,29484
14802,28023,29539
14803,29879,30324
14804,27297,29894
14805,29823,30806
14806,27974,30598
14807,26384,28419
14808,29345,29847
14809,29909,31346
14810,30581,30774
14811,28233,28809
14812,27711,29688
14813,27429,28903
14814,29627,29832
14815,29583,30161
14816,27577,31618
14817,26494,29972
14818,26777,30025
14819,27209,30998
14820,29346,29553
14821,28922,31221
14822,29978,31366
14823,25248,30841
14824,26857,27094
14825,28436,29533
14826,29514,30143
14827,29586,29782
14828,24014,27921
14829,24915,30789
14830,28869,30853
14831,28900,30252
14832,29911,30931
14833,23998,24269
14834,28518,31718
14835,30104,31212
14836,23338,31474
14837,28952,30235
14838,24747,30721
14839,29450,30331
14840,29447,30640
14841,27051,27433
14842,28336,30373
14843,29239,30649
14844,25581,29906
14845,27728,31091
14846,27790,30929
14847,30162,30180
14848,27371,30632
14849,30176,31354
14850,28231,28979
14851,28541,30957
14852,30491,30898
14853,29547,30803
14854,26189,28573
14855,27884,30644
14856,29975,30028
14857,27586,30686
14858,28165,29478
14859,28636,31583
14860,28693,28753
14861,23907,31076
14862,27440,31274
14863,25530,30297
14864,29221,30641
14865,29470,31238
14866,28892,30283
14867,28774,29024
14868,27903,30037
14869,29652,30629
14870,26637,27360
14871,30163,30746
14872,28422,29516
14873,29300,29491
14874,29348,31074
14875,22186,30740
14876,28500,28797
14877,28824,31681
14878,30330,30500
14879,29142,31479
14880,28031,30961
14881,27647,27699
14882,24835,28173
14883,28841,30833
14884,30608,30947
14885,29282,31504
14886,29189,30860
14887,28547,30400
14888,30593,31273
14889,29537,29800
14890,27353,30840
14891,28777,29194
14892,27014,31030
14893,30316,30459
14894,30814,31243
14895,28569,31217
14896,26349,30542
14897,30281,30849
14898,30385,31202
14899,30409,30591
14900,24586,28712
14901,28629,31382
14902,25784,30269
14903,29233,29279
14904,29181,29884
14905,23026,27120
14906,29436,30233
14907,28519,31112
14908,24330,27352
14909,31239,31632
14910,25621,30877
14911,27864,30308
14912,29811,30298
14913,29730,31121
14914,30041,30211
14915,26350,31323
14916,28739,30556
14917,28918,31450
14918,27786,30254
14919,28885,29765
14920,29695,30805
14921,28032,30217
14922,28199,31079
14923,25979,28439
14924,28527,29159
14925,28971,30018
14926,29944,30742
14927,30502,31319
14928,29110,31245
14929,28833,29469
14930,28468,30468
14931,27834,29236
14932,29946,30810
14933,28844,29222
14934,30040,30320
14935,19822,30628
14936,24316,31160
14937,28702,30531
14938,29287,30068
14939,29261,30303
14940,29310,31015
14941,29578,30134
14942,29707,31142
14943,27393,31153
14944,27862,31788
14945,27755,29801
14946,28602,30124
14947,27632,30079
14948,21588,28055
14949,26833,27391
14950,28906,31523
14951,29085,31579
14952,29417,30643
14953,26052,29776
14954,29837,31397
14955,30873,31050
14956,28926,29918
14957,27977,30621
14958,27268,30089
14959,30519,30749
14960,30973,31211
14961,28470,30132
14962,25187,28681
14963,29206,30893
14964,29235,29245
14965,29931,30311
14966,26366,31279
14967,27992,31005
14968,24348,30024
14969,30987,31156
14970,28409,31317
14971,27148,29002
14972,29846,30894
14973,29656,29817
14974,28135,30260
14975,27604,29698
14976,29123,30096
14977,29250,30974
14978,26298,31302
14979,29244,31195
14980,29337,31000
14981,29545,30659
14982,29231,29311
14983,29905,31332
14984,27070,30670
14985,28453,30982
14986,27041,30845
14987,29276,30787
14988,30336,31224
14989,30116,31198
14990,31187,31301
14991,28954,29170
14992,24666,28714
14993,29459,29849
14994,24373,30871
14995,29766,30137
14996,29799,30606
14997,29935,31081
14998,28783,30461
14999,21026,31659
15000,29351,31126
15001,29296,31215
15002,26838,30655
15003,28671,29476
15004,27842,29928
15005,30594,30979
15006,30155,30507
15007,29681,30410
15008,25841,30648
15009,29691,29883
15010,30372,31481
15011,29402,30936
15012,27472,31328
15013,30696,30970
15014,28697,28721
15015,29966,32012
15016,25733,29014
15017,30371,30548
15018,27475,30499
15019,29388,30342
15020,29795,31733
15021,29442,30328
15022,30465,31118
15023,27618,31313
15024,29074,31053
15025,28049,30001
15026,25148,31934
15027,27443,29858
15028,29581,30782
15029,27594,30139
15030,26872,30210
15031,26249,28131
15032,27127,30282
15033,28496,31420
15034,27827,28070
15035,26504,31052
15036,29240,31745
15037,28828,31039
15038,27886,30460
15039,30212,31833
15040,27118,29806
15041,28820,30457
